run,tag,phase,step,mean,n
v6_lfp,train/lfp_positive_advantage_scalar_delta_mean_step,steps_301_1613,1609,0.03921371037922515,131
v6_lfp,train/lfp_positive_advantage_scalar_delta_mean_step,steps_1614_plus,3579,0.04741136606328832,197
v6_lfp,train/lfp_positive_eligible_advantage_mean_epoch,epoch_observation,1613,0.21859301626682281,1
v6_lfp,train/lfp_positive_eligible_advantage_mean_epoch,epoch_observation,3227,0.25666728615760803,1
v6_lfp,train/lfp_positive_eligible_advantage_mean_step,steps_0_300,299,0.2678119624654452,30
v6_lfp,train/lfp_positive_eligible_advantage_mean_step,steps_301_1613,1609,0.2100625430582134,131
v6_lfp,train/lfp_positive_eligible_advantage_mean_step,steps_1614_plus,3579,0.24476537804313117,197
v6_lfp,train/lfp_positive_fraction_mean_epoch,epoch_observation,1613,0.2941889464855194,1
v6_lfp,train/lfp_positive_fraction_mean_epoch,epoch_observation,3227,0.32488465309143066,1
v6_lfp,train/lfp_positive_fraction_mean_step,steps_0_300,299,0.26764322916666666,30
v6_lfp,train/lfp_positive_fraction_mean_step,steps_301_1613,1609,0.3165255248091603,131
v6_lfp,train/lfp_positive_fraction_mean_step,steps_1614_plus,3579,0.3295130076142132,197
v6_lfp,train/lfp_quality_reference_regression_ratio_epoch,epoch_observation,1613,0.0006843728478997946,1
v6_lfp,train/lfp_quality_reference_regression_ratio_epoch,epoch_observation,3227,0.0006650094874203205,1
v6_lfp,train/lfp_quality_reference_regression_ratio_step,steps_0_300,299,0.00068359375,30
v6_lfp,train/lfp_quality_reference_regression_ratio_step,steps_301_1613,1609,0.0003354604007633588,131
v6_lfp,train/lfp_quality_reference_regression_ratio_step,steps_1614_plus,3579,0.000530417195431472,197
v6_lfp,train/lfp_ref_scalar_mean_epoch,epoch_observation,1613,0.9364017844200134,1
v6_lfp,train/lfp_ref_scalar_mean_epoch,epoch_observation,3227,0.9267293214797974,1
v6_lfp,train/lfp_ref_scalar_mean_step,steps_0_300,299,0.9373714009920756,30
v6_lfp,train/lfp_ref_scalar_mean_step,steps_301_1613,1609,0.9372635952388967,131
v6_lfp,train/lfp_ref_scalar_mean_step,steps_1614_plus,3579,0.9265502367527957,197
v6_lfp,train/lfp_reference_kl_coeff_epoch,epoch_observation,1613,0.020000340417027473,1
v6_lfp,train/lfp_reference_kl_coeff_epoch,epoch_observation,3227,0.020000340417027473,1
v6_lfp,train/lfp_reference_kl_coeff_step,steps_0_300,299,0.019999997690320015,30
v6_lfp,train/lfp_reference_kl_coeff_step,steps_301_1613,1609,0.019999997690320015,131
v6_lfp,train/lfp_reference_kl_coeff_step,steps_1614_plus,3579,0.019999997690320015,197
v6_lfp,train/lfp_sampler_entropy,steps_301_1613,1613,11.314102172851562,1
v6_lfp,train/lfp_sampler_entropy,steps_1614_plus,3227,11.291437149047852,1
v6_lfp,train/lfp_sampler_priority_max_to_median,steps_301_1613,1613,4.063699245452881,1
v6_lfp,train/lfp_sampler_priority_max_to_median,steps_1614_plus,3227,4.272495746612549,1
v6_lfp,train/lfp_sampler_uniform_ratio_actual,steps_301_1613,1613,1.0,1
v6_lfp,train/lfp_sampler_uniform_ratio_actual,steps_1614_plus,3227,0.19918091595172882,1
v6_lfp,train/lfp_sampler_unseen_scene_ratio,steps_301_1613,1613,0.0,1
v6_lfp,train/lfp_sampler_unseen_scene_ratio,steps_1614_plus,3227,0.0,1
v6_lfp,train/lfp_scalar_mean_epoch,epoch_observation,1613,0.9392382502555847,1
v6_lfp,train/lfp_scalar_mean_epoch,epoch_observation,3227,0.9316653609275818,1
v6_lfp,train/lfp_scalar_mean_step,steps_0_300,299,0.934743861357371,30
v6_lfp,train/lfp_scalar_mean_step,steps_301_1613,1609,0.9414538472663355,131
v6_lfp,train/lfp_scalar_mean_step,steps_1614_plus,3579,0.9330250542175952,197
v6_lfp,train/lfp_ttc_fail_advantage_mean_epoch,epoch_observation,1613,-1.410201907157898,1
v6_lfp,train/lfp_ttc_fail_advantage_mean_epoch,epoch_observation,3227,-1.7888669967651367,1
v6_lfp,train/lfp_ttc_fail_advantage_mean_step,steps_0_300,299,-1.4751975178718566,30
v6_lfp,train/lfp_ttc_fail_advantage_mean_step,steps_301_1613,1609,-1.450035075194963,131
v6_lfp,train/lfp_ttc_fail_advantage_mean_step,steps_1614_plus,3579,-1.7687080811122953,197
v6_lfp,train/lfp_ttc_fail_ratio_epoch,epoch_observation,1613,0.026401299983263016,1
v6_lfp,train/lfp_ttc_fail_ratio_epoch,epoch_observation,3227,0.03266352415084839,1
v6_lfp,train/lfp_ttc_fail_ratio_step,steps_0_300,299,0.02099609375,30
v6_lfp,train/lfp_ttc_fail_ratio_step,steps_301_1613,1609,0.028417223282442748,131
v6_lfp,train/lfp_ttc_fail_ratio_step,steps_1614_plus,3579,0.0306204394035533,197
v6_lfp,train/lfp_ttc_fail_zero_credit_ratio_epoch,epoch_observation,1613,0.013354388996958733,1
v6_lfp,train/lfp_ttc_fail_zero_credit_ratio_epoch,epoch_observation,3227,0.012280529364943504,1
v6_lfp,train/lfp_ttc_fail_zero_credit_ratio_step,steps_0_300,299,0.009263392786184948,30
v6_lfp,train/lfp_ttc_fail_zero_credit_ratio_step,steps_301_1613,1609,0.0116359775189225,131
v6_lfp,train/lfp_ttc_fail_zero_credit_ratio_step,steps_1614_plus,3579,0.01477464551796314,197
v6_lfp,train/lfp_ttc_mean_epoch,epoch_observation,1613,0.9692134857177734,1
v6_lfp,train/lfp_ttc_mean_epoch,epoch_observation,3227,0.9600879549980164,1
v6_lfp,train/lfp_ttc_mean_step,steps_0_300,299,0.9765625,30
v6_lfp,train/lfp_ttc_mean_step,steps_301_1613,1609,0.9666701455152672,131
v6_lfp,train/lfp_ttc_mean_step,steps_1614_plus,3579,0.9622957645939086,197
v6_lfp,train/lfp_zero_advantage_ratio_epoch,epoch_observation,1613,0.26365721225738525,1
v6_lfp,train/lfp_zero_advantage_ratio_epoch,epoch_observation,3227,0.26640012860298157,1
v6_lfp,train/lfp_zero_advantage_ratio_step,steps_0_300,299,0.29388020833333334,30
v6_lfp,train/lfp_zero_advantage_ratio_step,steps_301_1613,1609,0.24455063215648856,131
v6_lfp,train/lfp_zero_advantage_ratio_step,steps_1614_plus,3579,0.26543662753807107,197
v6_lfp,train/reference_kl_coeff_epoch,epoch_observation,1613,0.020000340417027473,1
v6_lfp,train/reference_kl_coeff_epoch,epoch_observation,3227,0.020000340417027473,1
v6_lfp,train/reference_kl_coeff_step,steps_0_300,299,0.019999997690320015,30
v6_lfp,train/reference_kl_coeff_step,steps_301_1613,1609,0.019999997690320015,131
v6_lfp,train/reference_kl_coeff_step,steps_1614_plus,3579,0.019999997690320015,197
v6_lfp,train/reference_kl_loss_epoch,epoch_observation,1613,0.11750608682632446,1
v6_lfp,train/reference_kl_loss_epoch,epoch_observation,3227,0.13311022520065308,1
v6_lfp,train/reference_kl_loss_step,steps_0_300,299,0.11092384482423465,30
v6_lfp,train/reference_kl_loss_step,steps_301_1613,1609,0.11893992342111719,131
v6_lfp,train/reference_kl_loss_step,steps_1614_plus,3579,0.1354218245233376,197
v6_lfp,train/reward_epoch,epoch_observation,1613,0.9392382502555847,1
v6_lfp,train/reward_epoch,epoch_observation,3227,0.9316653609275818,1
v6_lfp,train/reward_step,steps_0_300,299,0.934743861357371,30
v6_lfp,train/reward_step,steps_301_1613,1609,0.9414538472663355,131
v6_lfp,train/reward_step,steps_1614_plus,3579,0.9330250542175952,197
