token,pool_type,comparator,pc_different_count,other_different_count,shared_count,unmatched_pc,unmatched_other,matched_pair_count
a28a2771a9fa5c1d,operational,score,0,0,16,0,0,0
a28a2771a9fa5c1d,operational,pareto,0,0,16,0,0,0
a28a2771a9fa5c1d,operational,gt_geometry,16,16,0,10,10,6
488e4248a8985e5a,strict,score,0,16,0,0,16,0
488e4248a8985e5a,strict,pareto,0,16,0,0,16,0
488e4248a8985e5a,strict,gt_geometry,0,16,0,0,16,0
488e4248a8985e5a,operational,score,0,0,16,0,0,0
488e4248a8985e5a,operational,pareto,0,0,16,0,0,0
488e4248a8985e5a,operational,gt_geometry,15,15,1,10,10,5
0beb530925b9514b,strict,score,0,16,0,0,16,0
0beb530925b9514b,strict,pareto,0,16,0,0,16,0
0beb530925b9514b,strict,gt_geometry,0,16,0,0,16,0
0beb530925b9514b,operational,score,0,0,16,0,0,0
0beb530925b9514b,operational,pareto,0,0,16,0,0,0
0beb530925b9514b,operational,gt_geometry,15,15,1,9,9,6
29b53c57c19b57fe,strict,score,0,16,0,0,16,0
29b53c57c19b57fe,strict,pareto,0,16,0,0,16,0
29b53c57c19b57fe,strict,gt_geometry,0,16,0,0,16,0
29b53c57c19b57fe,operational,score,0,0,16,0,0,0
29b53c57c19b57fe,operational,pareto,2,2,14,2,2,0
29b53c57c19b57fe,operational,gt_geometry,16,16,0,16,16,0
2639525675535145,strict,score,0,16,0,0,16,0
2639525675535145,strict,pareto,0,16,0,0,16,0
2639525675535145,strict,gt_geometry,0,16,0,0,16,0
2639525675535145,operational,score,0,0,16,0,0,0
2639525675535145,operational,pareto,0,0,16,0,0,0
2639525675535145,operational,gt_geometry,15,15,1,4,4,11
9a83782a2cf85611,strict,score,0,16,0,0,16,0
9a83782a2cf85611,strict,pareto,0,16,0,0,16,0
9a83782a2cf85611,strict,gt_geometry,0,16,0,0,16,0
9a83782a2cf85611,operational,score,0,0,16,0,0,0
9a83782a2cf85611,operational,pareto,0,0,16,0,0,0
9a83782a2cf85611,operational,gt_geometry,15,15,1,11,11,4
cd01f21ff39d541a,strict,score,0,16,0,0,16,0
cd01f21ff39d541a,strict,pareto,0,16,0,0,16,0
cd01f21ff39d541a,strict,gt_geometry,0,16,0,0,16,0
cd01f21ff39d541a,operational,score,0,0,16,0,0,0
cd01f21ff39d541a,operational,pareto,0,0,16,0,0,0
cd01f21ff39d541a,operational,gt_geometry,15,15,1,10,10,5
facaaf8c0e8c5c65,strict,score,0,16,0,0,16,0
facaaf8c0e8c5c65,strict,pareto,0,16,0,0,16,0
facaaf8c0e8c5c65,strict,gt_geometry,0,16,0,0,16,0
facaaf8c0e8c5c65,operational,score,0,0,16,0,0,0
facaaf8c0e8c5c65,operational,pareto,2,2,14,1,1,1
facaaf8c0e8c5c65,operational,gt_geometry,15,15,1,12,12,3
88757fb00fda507b,strict,score,0,16,0,0,16,0
88757fb00fda507b,strict,pareto,0,16,0,0,16,0
88757fb00fda507b,strict,gt_geometry,0,16,0,0,16,0
88757fb00fda507b,operational,score,0,0,16,0,0,0
88757fb00fda507b,operational,pareto,7,7,9,4,4,3
88757fb00fda507b,operational,gt_geometry,15,15,1,10,10,5
e9f4daa7d910568c,strict,score,0,16,0,0,16,0
e9f4daa7d910568c,strict,pareto,0,16,0,0,16,0
e9f4daa7d910568c,strict,gt_geometry,0,16,0,0,16,0
e9f4daa7d910568c,operational,score,0,0,16,0,0,0
e9f4daa7d910568c,operational,pareto,1,1,15,1,1,0
e9f4daa7d910568c,operational,gt_geometry,12,12,4,6,6,6
d6bb0cea4dbd5b44,strict,score,0,16,0,0,16,0
d6bb0cea4dbd5b44,strict,pareto,0,16,0,0,16,0
d6bb0cea4dbd5b44,strict,gt_geometry,0,16,0,0,16,0
d6bb0cea4dbd5b44,operational,score,0,0,16,0,0,0
d6bb0cea4dbd5b44,operational,pareto,1,1,15,0,0,1
d6bb0cea4dbd5b44,operational,gt_geometry,13,13,3,5,5,8
efad2708409b5834,strict,score,0,16,0,0,16,0
efad2708409b5834,strict,pareto,0,16,0,0,16,0
efad2708409b5834,strict,gt_geometry,0,16,0,0,16,0
efad2708409b5834,operational,score,0,0,16,0,0,0
efad2708409b5834,operational,pareto,0,0,16,0,0,0
efad2708409b5834,operational,gt_geometry,15,15,1,13,13,2
3a4cfdd4bfa55a5e,strict,score,0,16,0,0,16,0
3a4cfdd4bfa55a5e,strict,pareto,0,16,0,0,16,0
3a4cfdd4bfa55a5e,strict,gt_geometry,0,16,0,0,16,0
3a4cfdd4bfa55a5e,operational,score,0,0,16,0,0,0
3a4cfdd4bfa55a5e,operational,pareto,0,0,16,0,0,0
3a4cfdd4bfa55a5e,operational,gt_geometry,11,11,5,11,11,0
e926ec6a69cc575c,strict,score,0,16,0,0,16,0
e926ec6a69cc575c,strict,pareto,0,16,0,0,16,0
e926ec6a69cc575c,strict,gt_geometry,0,16,0,0,16,0
e926ec6a69cc575c,operational,score,0,0,16,0,0,0
e926ec6a69cc575c,operational,pareto,4,4,12,2,2,2
e926ec6a69cc575c,operational,gt_geometry,16,16,0,16,16,0
b6093d9c703e54b1,strict,score,0,16,0,0,16,0
b6093d9c703e54b1,strict,pareto,0,16,0,0,16,0
b6093d9c703e54b1,strict,gt_geometry,0,16,0,0,16,0
b6093d9c703e54b1,operational,score,0,0,16,0,0,0
b6093d9c703e54b1,operational,pareto,0,0,16,0,0,0
b6093d9c703e54b1,operational,gt_geometry,15,15,1,12,12,3
d58eb13402485ae7,strict,score,0,16,0,0,16,0
d58eb13402485ae7,strict,pareto,0,16,0,0,16,0
d58eb13402485ae7,strict,gt_geometry,0,16,0,0,16,0
d58eb13402485ae7,operational,score,0,0,16,0,0,0
d58eb13402485ae7,operational,pareto,0,0,16,0,0,0
d58eb13402485ae7,operational,gt_geometry,15,15,1,10,10,5
f1aa5d5ed7c65114,strict,score,0,16,0,0,16,0
f1aa5d5ed7c65114,strict,pareto,0,16,0,0,16,0
f1aa5d5ed7c65114,strict,gt_geometry,0,16,0,0,16,0
f1aa5d5ed7c65114,operational,score,0,0,16,0,0,0
f1aa5d5ed7c65114,operational,pareto,0,0,16,0,0,0
f1aa5d5ed7c65114,operational,gt_geometry,16,16,0,16,16,0
4ea3d4068eda5cc5,strict,score,0,16,0,0,16,0
4ea3d4068eda5cc5,strict,pareto,0,16,0,0,16,0
4ea3d4068eda5cc5,strict,gt_geometry,0,16,0,0,16,0
4ea3d4068eda5cc5,operational,score,0,0,16,0,0,0
4ea3d4068eda5cc5,operational,pareto,0,0,16,0,0,0
4ea3d4068eda5cc5,operational,gt_geometry,16,16,0,16,16,0
6c0dbda0d8e45ae9,strict,score,0,16,0,0,16,0
6c0dbda0d8e45ae9,strict,pareto,0,16,0,0,16,0
6c0dbda0d8e45ae9,strict,gt_geometry,0,16,0,0,16,0
6c0dbda0d8e45ae9,operational,score,0,0,16,0,0,0
6c0dbda0d8e45ae9,operational,pareto,0,0,16,0,0,0
6c0dbda0d8e45ae9,operational,gt_geometry,15,15,1,9,9,6
b4322d76ebf8569f,strict,score,0,16,0,0,16,0
b4322d76ebf8569f,strict,pareto,0,16,0,0,16,0
b4322d76ebf8569f,strict,gt_geometry,0,16,0,0,16,0
b4322d76ebf8569f,operational,score,0,0,16,0,0,0
b4322d76ebf8569f,operational,pareto,0,0,16,0,0,0
b4322d76ebf8569f,operational,gt_geometry,14,14,2,12,12,2
acfc271e3c3d58fa,strict,score,0,16,0,0,16,0
acfc271e3c3d58fa,strict,pareto,0,16,0,0,16,0
acfc271e3c3d58fa,strict,gt_geometry,0,16,0,0,16,0
acfc271e3c3d58fa,operational,score,0,0,16,0,0,0
acfc271e3c3d58fa,operational,pareto,0,0,16,0,0,0
acfc271e3c3d58fa,operational,gt_geometry,16,16,0,16,16,0
b222df74b8155735,strict,score,0,16,0,0,16,0
b222df74b8155735,strict,pareto,0,16,0,0,16,0
b222df74b8155735,strict,gt_geometry,0,16,0,0,16,0
b222df74b8155735,operational,score,0,0,16,0,0,0
b222df74b8155735,operational,pareto,0,0,16,0,0,0
b222df74b8155735,operational,gt_geometry,16,16,0,16,16,0
415d6cd62f3b5c1c,strict,score,0,16,0,0,16,0
415d6cd62f3b5c1c,strict,pareto,0,16,0,0,16,0
415d6cd62f3b5c1c,strict,gt_geometry,0,16,0,0,16,0
415d6cd62f3b5c1c,operational,score,0,0,16,0,0,0
415d6cd62f3b5c1c,operational,pareto,0,0,16,0,0,0
415d6cd62f3b5c1c,operational,gt_geometry,15,15,1,14,14,1
b28e9b2fa67452a7,strict,score,0,16,0,0,16,0
b28e9b2fa67452a7,strict,pareto,0,16,0,0,16,0
b28e9b2fa67452a7,strict,gt_geometry,0,16,0,0,16,0
b28e9b2fa67452a7,operational,score,0,0,16,0,0,0
b28e9b2fa67452a7,operational,pareto,0,0,16,0,0,0
b28e9b2fa67452a7,operational,gt_geometry,16,16,0,16,16,0
bd8dea7f7efc5343,strict,score,0,16,0,0,16,0
bd8dea7f7efc5343,strict,pareto,0,16,0,0,16,0
bd8dea7f7efc5343,strict,gt_geometry,0,16,0,0,16,0
bd8dea7f7efc5343,operational,score,0,0,16,0,0,0
bd8dea7f7efc5343,operational,pareto,8,8,8,8,8,0
bd8dea7f7efc5343,operational,gt_geometry,12,12,4,12,12,0
8224627048195e4f,strict,score,0,16,0,0,16,0
8224627048195e4f,strict,pareto,0,16,0,0,16,0
8224627048195e4f,strict,gt_geometry,0,16,0,0,16,0
8224627048195e4f,operational,score,0,0,16,0,0,0
8224627048195e4f,operational,pareto,0,0,16,0,0,0
8224627048195e4f,operational,gt_geometry,15,15,1,10,10,5
3225bfcbea245dd7,strict,score,0,16,0,0,16,0
3225bfcbea245dd7,strict,pareto,0,16,0,0,16,0
3225bfcbea245dd7,strict,gt_geometry,0,16,0,0,16,0
3225bfcbea245dd7,operational,score,0,0,16,0,0,0
3225bfcbea245dd7,operational,pareto,0,0,16,0,0,0
3225bfcbea245dd7,operational,gt_geometry,15,15,1,12,12,3
114a9052bd6851a2,strict,score,0,16,0,0,16,0
114a9052bd6851a2,strict,pareto,0,16,0,0,16,0
114a9052bd6851a2,strict,gt_geometry,0,16,0,0,16,0
114a9052bd6851a2,operational,score,0,0,16,0,0,0
114a9052bd6851a2,operational,pareto,0,0,16,0,0,0
114a9052bd6851a2,operational,gt_geometry,15,15,1,11,11,4
f80fe289f8135602,strict,score,0,16,0,0,16,0
f80fe289f8135602,strict,pareto,0,16,0,0,16,0
f80fe289f8135602,strict,gt_geometry,0,16,0,0,16,0
f80fe289f8135602,operational,score,0,0,16,0,0,0
f80fe289f8135602,operational,pareto,0,0,16,0,0,0
f80fe289f8135602,operational,gt_geometry,16,16,0,16,16,0
983b7ed08a4b5a88,strict,score,0,16,0,0,16,0
983b7ed08a4b5a88,strict,pareto,0,16,0,0,16,0
983b7ed08a4b5a88,strict,gt_geometry,0,16,0,0,16,0
983b7ed08a4b5a88,operational,score,0,0,16,0,0,0
983b7ed08a4b5a88,operational,pareto,0,0,16,0,0,0
983b7ed08a4b5a88,operational,gt_geometry,15,15,1,12,12,3
34dd4c6fb6245b9a,strict,score,0,16,0,0,16,0
34dd4c6fb6245b9a,strict,pareto,0,16,0,0,16,0
34dd4c6fb6245b9a,strict,gt_geometry,0,16,0,0,16,0
34dd4c6fb6245b9a,operational,score,0,0,16,0,0,0
34dd4c6fb6245b9a,operational,pareto,1,1,15,1,1,0
34dd4c6fb6245b9a,operational,gt_geometry,13,13,3,13,13,0
5895d1e3cb355fb9,strict,score,0,16,0,0,16,0
5895d1e3cb355fb9,strict,pareto,0,16,0,0,16,0
5895d1e3cb355fb9,strict,gt_geometry,0,16,0,0,16,0
5895d1e3cb355fb9,operational,score,0,0,16,0,0,0
5895d1e3cb355fb9,operational,pareto,0,0,16,0,0,0
5895d1e3cb355fb9,operational,gt_geometry,16,16,0,16,16,0
14b505fe90ef5fb8,strict,score,0,16,0,0,16,0
14b505fe90ef5fb8,strict,pareto,0,16,0,0,16,0
14b505fe90ef5fb8,strict,gt_geometry,0,16,0,0,16,0
14b505fe90ef5fb8,operational,score,0,0,16,0,0,0
14b505fe90ef5fb8,operational,pareto,0,0,16,0,0,0
14b505fe90ef5fb8,operational,gt_geometry,15,15,1,12,12,3
1ce58516c7675036,strict,score,0,16,0,0,16,0
1ce58516c7675036,strict,pareto,0,16,0,0,16,0
1ce58516c7675036,strict,gt_geometry,0,16,0,0,16,0
1ce58516c7675036,operational,score,0,0,16,0,0,0
1ce58516c7675036,operational,pareto,4,4,12,0,0,4
1ce58516c7675036,operational,gt_geometry,12,12,4,3,3,9
b1e88b8722105d53,strict,score,0,16,0,0,16,0
b1e88b8722105d53,strict,pareto,0,16,0,0,16,0
b1e88b8722105d53,strict,gt_geometry,0,16,0,0,16,0
b1e88b8722105d53,operational,score,0,0,16,0,0,0
b1e88b8722105d53,operational,pareto,0,0,16,0,0,0
b1e88b8722105d53,operational,gt_geometry,8,8,8,8,8,0
410fac99463459e6,strict,score,0,16,0,0,16,0
410fac99463459e6,strict,pareto,0,16,0,0,16,0
410fac99463459e6,strict,gt_geometry,0,16,0,0,16,0
410fac99463459e6,operational,score,0,0,16,0,0,0
410fac99463459e6,operational,pareto,0,0,16,0,0,0
410fac99463459e6,operational,gt_geometry,15,15,1,12,12,3
5207306ed1a05de8,strict,score,0,16,0,0,16,0
5207306ed1a05de8,strict,pareto,0,16,0,0,16,0
5207306ed1a05de8,strict,gt_geometry,0,16,0,0,16,0
5207306ed1a05de8,operational,score,0,0,16,0,0,0
5207306ed1a05de8,operational,pareto,0,0,16,0,0,0
5207306ed1a05de8,operational,gt_geometry,15,15,1,11,11,4
8ba3bff293265674,strict,score,0,16,0,0,16,0
8ba3bff293265674,strict,pareto,0,16,0,0,16,0
8ba3bff293265674,strict,gt_geometry,0,16,0,0,16,0
8ba3bff293265674,operational,score,0,0,16,0,0,0
8ba3bff293265674,operational,pareto,0,0,16,0,0,0
8ba3bff293265674,operational,gt_geometry,14,14,2,7,7,7
69560676d53a56c9,strict,score,0,16,0,0,16,0
69560676d53a56c9,strict,pareto,0,16,0,0,16,0
69560676d53a56c9,strict,gt_geometry,0,16,0,0,16,0
69560676d53a56c9,operational,score,0,0,16,0,0,0
69560676d53a56c9,operational,pareto,0,0,16,0,0,0
69560676d53a56c9,operational,gt_geometry,16,16,0,16,16,0
cef0adbb58ad5ca1,strict,score,0,16,0,0,16,0
cef0adbb58ad5ca1,strict,pareto,0,16,0,0,16,0
cef0adbb58ad5ca1,strict,gt_geometry,0,16,0,0,16,0
cef0adbb58ad5ca1,operational,score,0,0,16,0,0,0
cef0adbb58ad5ca1,operational,pareto,0,0,16,0,0,0
cef0adbb58ad5ca1,operational,gt_geometry,14,14,2,6,6,8
c5dcabed55395a6e,strict,score,0,16,0,0,16,0
c5dcabed55395a6e,strict,pareto,0,16,0,0,16,0
c5dcabed55395a6e,strict,gt_geometry,0,16,0,0,16,0
c5dcabed55395a6e,operational,score,0,0,16,0,0,0
c5dcabed55395a6e,operational,pareto,0,0,16,0,0,0
c5dcabed55395a6e,operational,gt_geometry,16,16,0,16,16,0
8b839595c4105c65,strict,score,0,16,0,0,16,0
8b839595c4105c65,strict,pareto,0,16,0,0,16,0
8b839595c4105c65,strict,gt_geometry,0,16,0,0,16,0
8b839595c4105c65,operational,score,0,0,16,0,0,0
8b839595c4105c65,operational,pareto,0,0,16,0,0,0
8b839595c4105c65,operational,gt_geometry,15,15,1,7,7,8
f32a0e56a5b75884,strict,score,0,16,0,0,16,0
f32a0e56a5b75884,strict,pareto,0,16,0,0,16,0
f32a0e56a5b75884,strict,gt_geometry,0,16,0,0,16,0
f32a0e56a5b75884,operational,score,0,0,16,0,0,0
f32a0e56a5b75884,operational,pareto,11,11,5,5,5,6
f32a0e56a5b75884,operational,gt_geometry,16,16,0,7,7,9
972eb434cfd159e8,strict,score,0,16,0,0,16,0
972eb434cfd159e8,strict,pareto,0,16,0,0,16,0
972eb434cfd159e8,strict,gt_geometry,0,16,0,0,16,0
972eb434cfd159e8,operational,score,0,0,16,0,0,0
972eb434cfd159e8,operational,pareto,0,0,16,0,0,0
972eb434cfd159e8,operational,gt_geometry,16,16,0,16,16,0
505c44ea52485f9d,strict,score,0,16,0,0,16,0
505c44ea52485f9d,strict,pareto,0,16,0,0,16,0
505c44ea52485f9d,strict,gt_geometry,0,16,0,0,16,0
505c44ea52485f9d,operational,score,0,0,16,0,0,0
505c44ea52485f9d,operational,pareto,0,0,16,0,0,0
505c44ea52485f9d,operational,gt_geometry,14,14,2,8,8,6
c0b07b38110a556f,strict,score,0,16,0,0,16,0
c0b07b38110a556f,strict,pareto,0,16,0,0,16,0
c0b07b38110a556f,strict,gt_geometry,0,16,0,0,16,0
c0b07b38110a556f,operational,score,0,0,16,0,0,0
c0b07b38110a556f,operational,pareto,0,0,16,0,0,0
c0b07b38110a556f,operational,gt_geometry,15,15,1,9,9,6
7fe310f364355e2d,strict,score,0,16,0,0,16,0
7fe310f364355e2d,strict,pareto,0,16,0,0,16,0
7fe310f364355e2d,strict,gt_geometry,0,16,0,0,16,0
7fe310f364355e2d,operational,score,0,0,16,0,0,0
7fe310f364355e2d,operational,pareto,0,0,16,0,0,0
7fe310f364355e2d,operational,gt_geometry,13,13,3,10,10,3
efdd48896e7a5f15,strict,score,0,16,0,0,16,0
efdd48896e7a5f15,strict,pareto,0,16,0,0,16,0
efdd48896e7a5f15,strict,gt_geometry,0,16,0,0,16,0
efdd48896e7a5f15,operational,score,0,0,16,0,0,0
efdd48896e7a5f15,operational,pareto,0,0,16,0,0,0
efdd48896e7a5f15,operational,gt_geometry,16,16,0,16,16,0
e47d448a999b5595,strict,score,0,16,0,0,16,0
e47d448a999b5595,strict,pareto,0,16,0,0,16,0
e47d448a999b5595,strict,gt_geometry,0,16,0,0,16,0
e47d448a999b5595,operational,score,0,0,16,0,0,0
e47d448a999b5595,operational,pareto,0,0,16,0,0,0
e47d448a999b5595,operational,gt_geometry,16,16,0,16,16,0
6c0b6e4fdf005a81,strict,score,0,16,0,0,16,0
6c0b6e4fdf005a81,strict,pareto,0,16,0,0,16,0
6c0b6e4fdf005a81,strict,gt_geometry,0,16,0,0,16,0
6c0b6e4fdf005a81,operational,score,0,0,16,0,0,0
6c0b6e4fdf005a81,operational,pareto,0,0,16,0,0,0
6c0b6e4fdf005a81,operational,gt_geometry,15,15,1,10,10,5
071d2ff38b4855ed,strict,score,0,16,0,0,16,0
071d2ff38b4855ed,strict,pareto,0,16,0,0,16,0
071d2ff38b4855ed,strict,gt_geometry,0,16,0,0,16,0
071d2ff38b4855ed,operational,score,0,0,16,0,0,0
071d2ff38b4855ed,operational,pareto,1,1,15,1,1,0
071d2ff38b4855ed,operational,gt_geometry,16,16,0,16,16,0
b450f88783c15dea,strict,score,0,16,0,0,16,0
b450f88783c15dea,strict,pareto,0,16,0,0,16,0
b450f88783c15dea,strict,gt_geometry,0,16,0,0,16,0
b450f88783c15dea,operational,score,0,0,16,0,0,0
b450f88783c15dea,operational,pareto,1,1,15,1,1,0
b450f88783c15dea,operational,gt_geometry,16,16,0,16,16,0
7b3902956ebc561d,strict,score,0,16,0,0,16,0
7b3902956ebc561d,strict,pareto,0,16,0,0,16,0
7b3902956ebc561d,strict,gt_geometry,0,16,0,0,16,0
7b3902956ebc561d,operational,score,0,0,16,0,0,0
7b3902956ebc561d,operational,pareto,0,0,16,0,0,0
7b3902956ebc561d,operational,gt_geometry,15,15,1,9,9,6
dc73cea57e105ebd,strict,score,0,16,0,0,16,0
dc73cea57e105ebd,strict,pareto,0,16,0,0,16,0
dc73cea57e105ebd,strict,gt_geometry,0,16,0,0,16,0
dc73cea57e105ebd,operational,score,0,0,16,0,0,0
dc73cea57e105ebd,operational,pareto,0,0,16,0,0,0
dc73cea57e105ebd,operational,gt_geometry,14,14,2,12,12,2
b87bd020396b5670,strict,score,0,16,0,0,16,0
b87bd020396b5670,strict,pareto,0,16,0,0,16,0
b87bd020396b5670,strict,gt_geometry,0,16,0,0,16,0
b87bd020396b5670,operational,score,0,0,16,0,0,0
b87bd020396b5670,operational,pareto,0,0,16,0,0,0
b87bd020396b5670,operational,gt_geometry,15,15,1,10,10,5
ba1a894e5a6350d2,strict,score,0,16,0,0,16,0
ba1a894e5a6350d2,strict,pareto,0,16,0,0,16,0
ba1a894e5a6350d2,strict,gt_geometry,0,16,0,0,16,0
ba1a894e5a6350d2,operational,score,0,0,16,0,0,0
ba1a894e5a6350d2,operational,pareto,0,0,16,0,0,0
ba1a894e5a6350d2,operational,gt_geometry,13,13,3,8,8,5
ddbfb3b2a05c5918,strict,score,0,16,0,0,16,0
ddbfb3b2a05c5918,strict,pareto,0,16,0,0,16,0
ddbfb3b2a05c5918,strict,gt_geometry,0,16,0,0,16,0
ddbfb3b2a05c5918,operational,score,0,0,16,0,0,0
ddbfb3b2a05c5918,operational,pareto,4,4,12,0,0,4
ddbfb3b2a05c5918,operational,gt_geometry,16,16,0,10,10,6
a93ffd0f36b65714,strict,score,0,16,0,0,16,0
a93ffd0f36b65714,strict,pareto,0,16,0,0,16,0
a93ffd0f36b65714,strict,gt_geometry,0,16,0,0,16,0
a93ffd0f36b65714,operational,score,0,0,16,0,0,0
a93ffd0f36b65714,operational,pareto,0,0,16,0,0,0
a93ffd0f36b65714,operational,gt_geometry,16,16,0,12,12,4
2b2663b56a6555a2,strict,score,0,16,0,0,16,0
2b2663b56a6555a2,strict,pareto,0,16,0,0,16,0
2b2663b56a6555a2,strict,gt_geometry,0,16,0,0,16,0
2b2663b56a6555a2,operational,score,0,0,16,0,0,0
2b2663b56a6555a2,operational,pareto,0,0,16,0,0,0
2b2663b56a6555a2,operational,gt_geometry,14,14,2,9,9,5
f9b32e71bedb5996,strict,score,0,16,0,0,16,0
f9b32e71bedb5996,strict,pareto,0,16,0,0,16,0
f9b32e71bedb5996,strict,gt_geometry,0,16,0,0,16,0
f9b32e71bedb5996,operational,score,0,0,16,0,0,0
f9b32e71bedb5996,operational,pareto,0,0,16,0,0,0
f9b32e71bedb5996,operational,gt_geometry,16,16,0,16,16,0
886df3cce3a95a83,strict,score,0,16,0,0,16,0
886df3cce3a95a83,strict,pareto,0,16,0,0,16,0
886df3cce3a95a83,strict,gt_geometry,0,16,0,0,16,0
886df3cce3a95a83,operational,score,0,0,16,0,0,0
886df3cce3a95a83,operational,pareto,1,1,15,1,1,0
886df3cce3a95a83,operational,gt_geometry,16,16,0,16,16,0
160a7c3cbeee5f8b,strict,score,0,16,0,0,16,0
160a7c3cbeee5f8b,strict,pareto,0,16,0,0,16,0
160a7c3cbeee5f8b,strict,gt_geometry,0,16,0,0,16,0
160a7c3cbeee5f8b,operational,score,0,0,16,0,0,0
160a7c3cbeee5f8b,operational,pareto,0,0,16,0,0,0
160a7c3cbeee5f8b,operational,gt_geometry,15,15,1,10,10,5
24fab0f19fd35cd6,strict,score,0,16,0,0,16,0
24fab0f19fd35cd6,strict,pareto,0,16,0,0,16,0
24fab0f19fd35cd6,strict,gt_geometry,0,16,0,0,16,0
24fab0f19fd35cd6,operational,score,0,0,16,0,0,0
24fab0f19fd35cd6,operational,pareto,0,0,16,0,0,0
24fab0f19fd35cd6,operational,gt_geometry,9,9,7,9,9,0
b63b325909a058c9,strict,score,0,16,0,0,16,0
b63b325909a058c9,strict,pareto,0,16,0,0,16,0
b63b325909a058c9,strict,gt_geometry,0,16,0,0,16,0
b63b325909a058c9,operational,score,0,0,16,0,0,0
b63b325909a058c9,operational,pareto,0,0,16,0,0,0
b63b325909a058c9,operational,gt_geometry,11,11,5,5,5,6
9b500f26b0f8560e,strict,score,0,16,0,0,16,0
9b500f26b0f8560e,strict,pareto,0,16,0,0,16,0
9b500f26b0f8560e,strict,gt_geometry,0,16,0,0,16,0
9b500f26b0f8560e,operational,score,0,0,16,0,0,0
9b500f26b0f8560e,operational,pareto,0,0,16,0,0,0
9b500f26b0f8560e,operational,gt_geometry,15,15,1,13,13,2
c9ba785129c35b36,strict,score,0,16,0,0,16,0
c9ba785129c35b36,strict,pareto,0,16,0,0,16,0
c9ba785129c35b36,strict,gt_geometry,0,16,0,0,16,0
c9ba785129c35b36,operational,score,0,0,16,0,0,0
c9ba785129c35b36,operational,pareto,1,1,15,1,1,0
c9ba785129c35b36,operational,gt_geometry,9,9,7,9,9,0
aac1853286fb586a,strict,score,0,16,0,0,16,0
aac1853286fb586a,strict,pareto,0,16,0,0,16,0
aac1853286fb586a,strict,gt_geometry,0,16,0,0,16,0
aac1853286fb586a,operational,score,0,0,16,0,0,0
aac1853286fb586a,operational,pareto,0,0,16,0,0,0
aac1853286fb586a,operational,gt_geometry,16,16,0,16,16,0
022fef6d66485384,strict,score,0,16,0,0,16,0
022fef6d66485384,strict,pareto,0,16,0,0,16,0
022fef6d66485384,strict,gt_geometry,0,16,0,0,16,0
022fef6d66485384,operational,score,0,0,16,0,0,0
022fef6d66485384,operational,pareto,0,0,16,0,0,0
022fef6d66485384,operational,gt_geometry,15,15,1,7,7,8
51480b09db315e89,strict,score,0,16,0,0,16,0
51480b09db315e89,strict,pareto,0,16,0,0,16,0
51480b09db315e89,strict,gt_geometry,0,16,0,0,16,0
51480b09db315e89,operational,score,0,0,16,0,0,0
51480b09db315e89,operational,pareto,0,0,16,0,0,0
51480b09db315e89,operational,gt_geometry,16,16,0,11,11,5
5d3ce016a8a256cf,strict,score,0,16,0,0,16,0
5d3ce016a8a256cf,strict,pareto,0,16,0,0,16,0
5d3ce016a8a256cf,strict,gt_geometry,0,16,0,0,16,0
5d3ce016a8a256cf,operational,score,0,0,16,0,0,0
5d3ce016a8a256cf,operational,pareto,0,0,16,0,0,0
5d3ce016a8a256cf,operational,gt_geometry,16,16,0,16,16,0
60691b9dd3355992,strict,score,0,16,0,0,16,0
60691b9dd3355992,strict,pareto,0,16,0,0,16,0
60691b9dd3355992,strict,gt_geometry,0,16,0,0,16,0
60691b9dd3355992,operational,score,0,0,16,0,0,0
60691b9dd3355992,operational,pareto,0,0,16,0,0,0
60691b9dd3355992,operational,gt_geometry,16,16,0,16,16,0
0056ae51961f5a18,strict,score,0,16,0,0,16,0
0056ae51961f5a18,strict,pareto,0,16,0,0,16,0
0056ae51961f5a18,strict,gt_geometry,0,16,0,0,16,0
0056ae51961f5a18,operational,score,0,0,16,0,0,0
0056ae51961f5a18,operational,pareto,0,0,16,0,0,0
0056ae51961f5a18,operational,gt_geometry,15,15,1,9,9,6
80d5ce364722516b,strict,score,0,16,0,0,16,0
80d5ce364722516b,strict,pareto,0,16,0,0,16,0
80d5ce364722516b,strict,gt_geometry,0,16,0,0,16,0
80d5ce364722516b,operational,score,0,0,16,0,0,0
80d5ce364722516b,operational,pareto,0,0,16,0,0,0
80d5ce364722516b,operational,gt_geometry,10,10,6,3,3,7
f0ff3b146af85463,strict,score,0,16,0,0,16,0
f0ff3b146af85463,strict,pareto,0,16,0,0,16,0
f0ff3b146af85463,strict,gt_geometry,0,16,0,0,16,0
f0ff3b146af85463,operational,score,0,0,16,0,0,0
f0ff3b146af85463,operational,pareto,0,0,16,0,0,0
f0ff3b146af85463,operational,gt_geometry,16,16,0,16,16,0
6f2a7bf7cf275dd3,strict,score,0,16,0,0,16,0
6f2a7bf7cf275dd3,strict,pareto,0,16,0,0,16,0
6f2a7bf7cf275dd3,strict,gt_geometry,0,16,0,0,16,0
6f2a7bf7cf275dd3,operational,score,0,0,16,0,0,0
6f2a7bf7cf275dd3,operational,pareto,0,0,16,0,0,0
6f2a7bf7cf275dd3,operational,gt_geometry,15,15,1,14,14,1
1090fdb8b57850f6,strict,score,0,16,0,0,16,0
1090fdb8b57850f6,strict,pareto,0,16,0,0,16,0
