token,method,source,count
8b800af555d35794,gt_distance,IL-native,2
8b800af555d35794,gt_distance,Bridge-0.6_grpo_9041,2
8b800af555d35794,gt_distance,mts_8692,1
8b800af555d35794,gt_distance,Bridge-0.2_apr_9145,1
8b800af555d35794,gt_distance,Bridge-0.2_grpo_9041,1
8b800af555d35794,gt_distance,Bridge-0.6_apr_9145,1
8b800af555d35794,gt_distance,Bridge-0.8_grpo_9041,1
8b800af555d35794,gt_distance,Bridge-0.2_mts_8692,1
8b800af555d35794,old_pc,IL-native,10
8b800af555d35794,old_pc,Bridge-0.2_mts_8751,2
8b800af555d35794,old_pc,Bridge-0.4_mts_8692,2
8b800af555d35794,old_pc,Bridge-0.2_mts_8692,2
2ab1b3941f7153cb,conditional_pc,IL-native,14
2ab1b3941f7153cb,conditional_pc,GT,2
2ab1b3941f7153cb,quality_only,IL-native,14
2ab1b3941f7153cb,quality_only,GT,2
2ab1b3941f7153cb,score,grpo_9041,7
2ab1b3941f7153cb,score,Bridge-0.8_grpo_9041,4
2ab1b3941f7153cb,score,Bridge-0.6_grpo_9041,3
2ab1b3941f7153cb,score,Bridge-0.4_grpo_9041,1
2ab1b3941f7153cb,score,Bridge-0.2_grpo_9041,1
2ab1b3941f7153cb,pareto,grpo_9041,7
2ab1b3941f7153cb,pareto,Bridge-0.8_grpo_9041,4
2ab1b3941f7153cb,pareto,Bridge-0.6_grpo_9041,3
2ab1b3941f7153cb,pareto,Bridge-0.4_grpo_9041,1
2ab1b3941f7153cb,pareto,Bridge-0.2_grpo_9041,1
2ab1b3941f7153cb,gt_distance,grpo_9041,7
2ab1b3941f7153cb,gt_distance,Bridge-0.8_grpo_9041,4
2ab1b3941f7153cb,gt_distance,Bridge-0.6_grpo_9041,3
2ab1b3941f7153cb,gt_distance,Bridge-0.4_grpo_9041,1
2ab1b3941f7153cb,gt_distance,Bridge-0.2_grpo_9041,1
2ab1b3941f7153cb,old_pc,IL-native,1
4bc510a669d8549f,conditional_pc,IL-native,6
4bc510a669d8549f,conditional_pc,Bridge-0.2_mts_8692,3
4bc510a669d8549f,conditional_pc,Bridge-0.4_mts_8692,1
4bc510a669d8549f,quality_only,IL-native,6
4bc510a669d8549f,quality_only,Bridge-0.2_mts_8692,3
4bc510a669d8549f,quality_only,Bridge-0.4_mts_8692,1
4bc510a669d8549f,score,Bridge-0.2_apr_9145,4
4bc510a669d8549f,score,Bridge-0.4_apr_9145,4
4bc510a669d8549f,score,GT,3
4bc510a669d8549f,score,Bridge-0.2_mts_8692,3
4bc510a669d8549f,score,IL-native,2
4bc510a669d8549f,pareto,IL-native,5
4bc510a669d8549f,pareto,Bridge-0.2_apr_9145,4
4bc510a669d8549f,pareto,Bridge-0.4_apr_9145,4
4bc510a669d8549f,pareto,GT,2
4bc510a669d8549f,pareto,Bridge-0.2_mts_8692,1
4bc510a669d8549f,gt_distance,IL-native,13
4bc510a669d8549f,gt_distance,GT,2
4bc510a669d8549f,gt_distance,Bridge-0.2_mts_8692,1
4bc510a669d8549f,old_pc,IL-native,2
4bc510a669d8549f,old_pc,Bridge-0.2_mts_8692,1
3387bab95d41528a,conditional_pc,IL-native,16
3387bab95d41528a,quality_only,IL-native,16
3387bab95d41528a,score,GT,16
3387bab95d41528a,pareto,GT,3
3387bab95d41528a,pareto,grpo_9041,3
3387bab95d41528a,pareto,mts_8692,1
3387bab95d41528a,pareto,apr_9145,1
3387bab95d41528a,pareto,Bridge-0.2_mts_8751,1
3387bab95d41528a,pareto,Bridge-0.6_grpo_9041,1
3387bab95d41528a,pareto,IL-native,1
3387bab95d41528a,pareto,Bridge-0.8_apr_9145,1
3387bab95d41528a,pareto,Bridge-0.6_mts_8751,1
3387bab95d41528a,pareto,Bridge-0.6_apr_9145,1
3387bab95d41528a,pareto,Bridge-0.4_grpo_9041,1
3387bab95d41528a,pareto,Bridge-0.8_mts_8692,1
3387bab95d41528a,gt_distance,GT,9
3387bab95d41528a,gt_distance,mts_8692,2
3387bab95d41528a,gt_distance,Bridge-0.8_mts_8692,2
3387bab95d41528a,gt_distance,Bridge-0.4_mts_8692,1
3387bab95d41528a,gt_distance,Bridge-0.8_mts_8751,1
3387bab95d41528a,gt_distance,Bridge-0.6_mts_8751,1
3387bab95d41528a,old_pc,IL-native,16
e5acc98f52f458cc,conditional_pc,IL-native,11
e5acc98f52f458cc,conditional_pc,Bridge-0.2_mts_8751,3
e5acc98f52f458cc,conditional_pc,Bridge-0.2_mts_8692,2
e5acc98f52f458cc,quality_only,IL-native,11
e5acc98f52f458cc,quality_only,Bridge-0.2_mts_8751,3
e5acc98f52f458cc,quality_only,Bridge-0.2_mts_8692,2
e5acc98f52f458cc,score,apr_9145,15
e5acc98f52f458cc,score,Bridge-0.8_apr_9145,1
e5acc98f52f458cc,pareto,apr_9145,12
e5acc98f52f458cc,pareto,Bridge-0.8_apr_9145,3
e5acc98f52f458cc,pareto,Bridge-0.6_apr_9145,1
e5acc98f52f458cc,gt_distance,GT,10
e5acc98f52f458cc,gt_distance,Bridge-0.2_apr_9145,4
e5acc98f52f458cc,gt_distance,mts_8751,1
e5acc98f52f458cc,gt_distance,Bridge-0.8_mts_8751,1
e5acc98f52f458cc,old_pc,Bridge-0.2_mts_8751,1
3e9026530c475726,conditional_pc,IL-native,16
3e9026530c475726,quality_only,IL-native,16
3e9026530c475726,score,apr_9145,11
3e9026530c475726,score,Bridge-0.8_apr_9145,4
3e9026530c475726,score,Bridge-0.6_apr_9145,1
3e9026530c475726,pareto,apr_9145,11
3e9026530c475726,pareto,Bridge-0.8_apr_9145,4
3e9026530c475726,pareto,Bridge-0.6_apr_9145,1
3e9026530c475726,gt_distance,grpo_9041,6
3e9026530c475726,gt_distance,Bridge-0.2_grpo_9041,4
3e9026530c475726,gt_distance,Bridge-0.6_grpo_9041,3
3e9026530c475726,gt_distance,Bridge-0.4_grpo_9041,3
3e9026530c475726,old_pc,IL-native,1
2ae0a44cc4de5c4a,conditional_pc,IL-native,13
2ae0a44cc4de5c4a,conditional_pc,Bridge-0.2_mts_8751,2
2ae0a44cc4de5c4a,conditional_pc,Bridge-0.4_mts_8692,1
2ae0a44cc4de5c4a,quality_only,IL-native,13
2ae0a44cc4de5c4a,quality_only,Bridge-0.2_mts_8751,2
2ae0a44cc4de5c4a,quality_only,Bridge-0.4_mts_8692,1
2ae0a44cc4de5c4a,score,GT,16
2ae0a44cc4de5c4a,pareto,IL-native,3
2ae0a44cc4de5c4a,pareto,apr_9145,2
2ae0a44cc4de5c4a,pareto,GT,2
2ae0a44cc4de5c4a,pareto,grpo_9041,2
2ae0a44cc4de5c4a,pareto,Bridge-0.2_apr_9145,1
2ae0a44cc4de5c4a,pareto,mts_8692,1
2ae0a44cc4de5c4a,pareto,Bridge-0.4_grpo_9041,1
2ae0a44cc4de5c4a,pareto,Bridge-0.8_apr_9145,1
2ae0a44cc4de5c4a,pareto,Bridge-0.6_apr_9145,1
2ae0a44cc4de5c4a,pareto,Bridge-0.6_grpo_9041,1
2ae0a44cc4de5c4a,pareto,Bridge-0.8_grpo_9041,1
2ae0a44cc4de5c4a,gt_distance,GT,4
2ae0a44cc4de5c4a,gt_distance,IL-native,4
2ae0a44cc4de5c4a,gt_distance,Bridge-0.6_grpo_9041,2
2ae0a44cc4de5c4a,gt_distance,mts_8692,2
2ae0a44cc4de5c4a,gt_distance,Bridge-0.2_grpo_9041,2
2ae0a44cc4de5c4a,gt_distance,Bridge-0.2_apr_9145,1
2ae0a44cc4de5c4a,gt_distance,Bridge-0.2_mts_8692,1
2ae0a44cc4de5c4a,old_pc,IL-native,13
2ae0a44cc4de5c4a,old_pc,Bridge-0.2_mts_8751,2
2ae0a44cc4de5c4a,old_pc,Bridge-0.4_mts_8692,1
cc94486698ff58d1,conditional_pc,IL-native,8
cc94486698ff58d1,conditional_pc,Bridge-0.4_mts_8751,3
cc94486698ff58d1,conditional_pc,Bridge-0.2_mts_8751,3
cc94486698ff58d1,conditional_pc,Bridge-0.2_mts_8692,1
cc94486698ff58d1,conditional_pc,Bridge-0.4_mts_8692,1
cc94486698ff58d1,quality_only,IL-native,8
cc94486698ff58d1,quality_only,Bridge-0.4_mts_8751,3
cc94486698ff58d1,quality_only,Bridge-0.2_mts_8751,3
cc94486698ff58d1,quality_only,Bridge-0.2_mts_8692,1
cc94486698ff58d1,quality_only,Bridge-0.4_mts_8692,1
cc94486698ff58d1,score,apr_9145,15
cc94486698ff58d1,score,Bridge-0.8_apr_9145,1
cc94486698ff58d1,pareto,apr_9145,15
cc94486698ff58d1,pareto,Bridge-0.8_apr_9145,1
cc94486698ff58d1,gt_distance,Bridge-0.4_grpo_9041,4
cc94486698ff58d1,gt_distance,Bridge-0.2_apr_9145,4
cc94486698ff58d1,gt_distance,Bridge-0.2_grpo_9041,4
cc94486698ff58d1,gt_distance,Bridge-0.6_grpo_9041,1
cc94486698ff58d1,gt_distance,IL-native,1
cc94486698ff58d1,gt_distance,mts_8751,1
cc94486698ff58d1,gt_distance,Bridge-0.8_mts_8751,1
cc94486698ff58d1,old_pc,IL-native,1
969763763ce754a4,conditional_pc,IL-native,11
969763763ce754a4,conditional_pc,Bridge-0.2_mts_8692,4
969763763ce754a4,conditional_pc,Bridge-0.2_mts_8751,1
969763763ce754a4,quality_only,IL-native,11
969763763ce754a4,quality_only,Bridge-0.2_mts_8692,4
969763763ce754a4,quality_only,Bridge-0.2_mts_8751,1
969763763ce754a4,score,GT,16
969763763ce754a4,pareto,GT,4
969763763ce754a4,pareto,IL-native,3
969763763ce754a4,pareto,apr_9145,3
969763763ce754a4,pareto,grpo_9041,3
969763763ce754a4,pareto,Bridge-0.6_apr_9145,1
969763763ce754a4,pareto,mts_8751,1
969763763ce754a4,pareto,Bridge-0.2_apr_9145,1
969763763ce754a4,gt_distance,GT,4
969763763ce754a4,gt_distance,IL-native,3
969763763ce754a4,gt_distance,apr_9145,3
969763763ce754a4,gt_distance,grpo_9041,3
969763763ce754a4,gt_distance,Bridge-0.8_apr_9145,1
969763763ce754a4,gt_distance,mts_8751,1
969763763ce754a4,gt_distance,Bridge-0.2_apr_9145,1
969763763ce754a4,old_pc,IL-native,11
969763763ce754a4,old_pc,Bridge-0.2_mts_8692,4
969763763ce754a4,old_pc,Bridge-0.2_mts_8751,1
ff6ab495a139534e,conditional_pc,IL-native,16
ff6ab495a139534e,quality_only,IL-native,16
ff6ab495a139534e,score,apr_9145,16
ff6ab495a139534e,pareto,apr_9145,16
ff6ab495a139534e,gt_distance,Bridge-0.4_grpo_9041,4
ff6ab495a139534e,gt_distance,Bridge-0.2_apr_9145,4
ff6ab495a139534e,gt_distance,Bridge-0.2_grpo_9041,4
ff6ab495a139534e,gt_distance,Bridge-0.6_mts_8751,1
ff6ab495a139534e,gt_distance,GT,1
ff6ab495a139534e,gt_distance,Bridge-0.4_mts_8751,1
ff6ab495a139534e,gt_distance,mts_8751,1
ff6ab495a139534e,old_pc,IL-native,1
70248e0bb43a503b,conditional_pc,IL-native,11
70248e0bb43a503b,conditional_pc,GT,3
70248e0bb43a503b,conditional_pc,Bridge-0.2_mts_8692,2
70248e0bb43a503b,quality_only,IL-native,11
70248e0bb43a503b,quality_only,GT,3
70248e0bb43a503b,quality_only,Bridge-0.2_mts_8692,2
70248e0bb43a503b,score,GT,16
70248e0bb43a503b,pareto,GT,3
70248e0bb43a503b,pareto,grpo_9041,3
70248e0bb43a503b,pareto,apr_9145,2
70248e0bb43a503b,pareto,Bridge-0.8_apr_9145,2
70248e0bb43a503b,pareto,Bridge-0.2_grpo_9041,1
70248e0bb43a503b,pareto,Bridge-0.2_apr_9145,1
70248e0bb43a503b,pareto,mts_8751,1
70248e0bb43a503b,pareto,Bridge-0.4_grpo_9041,1
70248e0bb43a503b,pareto,Bridge-0.8_grpo_9041,1
70248e0bb43a503b,pareto,IL-native,1
70248e0bb43a503b,gt_distance,GT,3
70248e0bb43a503b,gt_distance,grpo_9041,3
70248e0bb43a503b,gt_distance,IL-native,2
70248e0bb43a503b,gt_distance,Bridge-0.4_grpo_9041,2
70248e0bb43a503b,gt_distance,mts_8751,1
70248e0bb43a503b,gt_distance,Bridge-0.4_apr_9145,1
70248e0bb43a503b,gt_distance,mts_8692,1
70248e0bb43a503b,gt_distance,Bridge-0.6_mts_8751,1
70248e0bb43a503b,gt_distance,Bridge-0.4_mts_8751,1
70248e0bb43a503b,gt_distance,Bridge-0.6_grpo_9041,1
70248e0bb43a503b,old_pc,IL-native,11
70248e0bb43a503b,old_pc,GT,3
70248e0bb43a503b,old_pc,Bridge-0.2_mts_8692,2
2a2403c9b08b53ac,conditional_pc,IL-native,14
2a2403c9b08b53ac,conditional_pc,Bridge-0.2_grpo_9041,2
2a2403c9b08b53ac,quality_only,IL-native,14
2a2403c9b08b53ac,quality_only,Bridge-0.2_grpo_9041,2
2a2403c9b08b53ac,score,apr_9145,3
2a2403c9b08b53ac,score,Bridge-0.8_apr_9145,3
2a2403c9b08b53ac,score,Bridge-0.6_apr_9145,3
2a2403c9b08b53ac,score,Bridge-0.4_apr_9145,2
2a2403c9b08b53ac,score,grpo_9041,1
2a2403c9b08b53ac,score,Bridge-0.8_grpo_9041,1
2a2403c9b08b53ac,score,Bridge-0.6_grpo_9041,1
2a2403c9b08b53ac,score,Bridge-0.4_grpo_9041,1
2a2403c9b08b53ac,score,Bridge-0.2_grpo_9041,1
2a2403c9b08b53ac,pareto,apr_9145,3
2a2403c9b08b53ac,pareto,Bridge-0.8_apr_9145,3
2a2403c9b08b53ac,pareto,Bridge-0.6_apr_9145,3
2a2403c9b08b53ac,pareto,Bridge-0.4_apr_9145,2
2a2403c9b08b53ac,pareto,grpo_9041,1
2a2403c9b08b53ac,pareto,Bridge-0.8_grpo_9041,1
2a2403c9b08b53ac,pareto,Bridge-0.6_grpo_9041,1
2a2403c9b08b53ac,pareto,Bridge-0.4_grpo_9041,1
2a2403c9b08b53ac,pareto,Bridge-0.2_grpo_9041,1
2a2403c9b08b53ac,gt_distance,Bridge-0.4_grpo_9041,3
2a2403c9b08b53ac,gt_distance,Bridge-0.4_apr_9145,3
2a2403c9b08b53ac,gt_distance,Bridge-0.2_grpo_9041,3
2a2403c9b08b53ac,gt_distance,Bridge-0.6_apr_9145,2
2a2403c9b08b53ac,gt_distance,Bridge-0.8_apr_9145,1
2a2403c9b08b53ac,gt_distance,Bridge-0.6_grpo_9041,1
2a2403c9b08b53ac,gt_distance,Bridge-0.8_grpo_9041,1
2a2403c9b08b53ac,gt_distance,grpo_9041,1
2a2403c9b08b53ac,gt_distance,Bridge-0.2_apr_9145,1
2a2403c9b08b53ac,old_pc,Bridge-0.2_grpo_9041,1
854169aa74e95251,conditional_pc,IL-native,16
854169aa74e95251,quality_only,IL-native,16
854169aa74e95251,score,IL-native,12
854169aa74e95251,score,grpo_9041,1
854169aa74e95251,score,Bridge-0.8_grpo_9041,1
854169aa74e95251,score,Bridge-0.6_grpo_9041,1
854169aa74e95251,score,Bridge-0.4_grpo_9041,1
854169aa74e95251,pareto,apr_9145,6
854169aa74e95251,pareto,IL-native,4
854169aa74e95251,pareto,Bridge-0.8_apr_9145,2
854169aa74e95251,pareto,Bridge-0.8_grpo_9041,1
854169aa74e95251,pareto,grpo_9041,1
854169aa74e95251,pareto,Bridge-0.6_grpo_9041,1
854169aa74e95251,pareto,Bridge-0.4_grpo_9041,1
854169aa74e95251,gt_distance,Bridge-0.4_mts_8751,4
854169aa74e95251,gt_distance,Bridge-0.6_mts_8692,4
854169aa74e95251,gt_distance,Bridge-0.6_mts_8751,4
854169aa74e95251,gt_distance,Bridge-0.8_mts_8692,3
854169aa74e95251,gt_distance,Bridge-0.8_mts_8751,1
854169aa74e95251,old_pc,IL-native,1
93a9927586995095,conditional_pc,IL-native,16
93a9927586995095,quality_only,IL-native,16
93a9927586995095,score,GT,16
93a9927586995095,pareto,GT,3
93a9927586995095,pareto,apr_9145,2
93a9927586995095,pareto,grpo_9041,2
93a9927586995095,pareto,IL-native,2
93a9927586995095,pareto,Bridge-0.8_grpo_9041,1
93a9927586995095,pareto,mts_8751,1
93a9927586995095,pareto,Bridge-0.4_apr_9145,1
93a9927586995095,pareto,Bridge-0.6_grpo_9041,1
93a9927586995095,pareto,Bridge-0.2_apr_9145,1
93a9927586995095,pareto,Bridge-0.8_apr_9145,1
93a9927586995095,pareto,Bridge-0.6_mts_8751,1
93a9927586995095,gt_distance,GT,3
93a9927586995095,gt_distance,grpo_9041,3
93a9927586995095,gt_distance,Bridge-0.6_grpo_9041,2
93a9927586995095,gt_distance,IL-native,2
93a9927586995095,gt_distance,Bridge-0.8_apr_9145,1
93a9927586995095,gt_distance,mts_8751,1
93a9927586995095,gt_distance,Bridge-0.4_apr_9145,1
93a9927586995095,gt_distance,Bridge-0.2_apr_9145,1
93a9927586995095,gt_distance,Bridge-0.6_mts_8751,1
93a9927586995095,gt_distance,Bridge-0.6_apr_9145,1
93a9927586995095,old_pc,IL-native,16
af62d866653053f6,conditional_pc,IL-native,16
af62d866653053f6,quality_only,IL-native,16
af62d866653053f6,score,apr_9145,15
af62d866653053f6,score,Bridge-0.6_apr_9145,1
af62d866653053f6,pareto,apr_9145,11
af62d866653053f6,pareto,Bridge-0.6_apr_9145,3
af62d866653053f6,pareto,Bridge-0.8_apr_9145,2
af62d866653053f6,gt_distance,grpo_9041,8
af62d866653053f6,gt_distance,Bridge-0.2_grpo_9041,3
af62d866653053f6,gt_distance,Bridge-0.6_grpo_9041,2
af62d866653053f6,gt_distance,Bridge-0.4_grpo_9041,2
af62d866653053f6,gt_distance,Bridge-0.8_grpo_9041,1
af62d866653053f6,old_pc,IL-native,1
17d296a87fb45380,conditional_pc,IL-native,16
17d296a87fb45380,quality_only,IL-native,16
17d296a87fb45380,score,apr_9145,12
17d296a87fb45380,score,Bridge-0.8_apr_9145,4
17d296a87fb45380,pareto,apr_9145,12
17d296a87fb45380,pareto,Bridge-0.8_apr_9145,4
17d296a87fb45380,gt_distance,grpo_9041,9
17d296a87fb45380,gt_distance,Bridge-0.6_grpo_9041,4
17d296a87fb45380,gt_distance,Bridge-0.8_grpo_9041,2
17d296a87fb45380,gt_distance,Bridge-0.4_grpo_9041,1
17d296a87fb45380,old_pc,IL-native,1
5370751917315916,conditional_pc,IL-native,14
5370751917315916,conditional_pc,Bridge-0.2_grpo_9041,2
5370751917315916,quality_only,IL-native,14
5370751917315916,quality_only,Bridge-0.2_grpo_9041,2
5370751917315916,score,GT,16
5370751917315916,pareto,IL-native,4
5370751917315916,pareto,GT,3
5370751917315916,pareto,grpo_9041,3
5370751917315916,pareto,apr_9145,2
5370751917315916,pareto,mts_8751,1
5370751917315916,pareto,Bridge-0.4_apr_9145,1
5370751917315916,pareto,Bridge-0.4_grpo_9041,1
5370751917315916,pareto,Bridge-0.8_apr_9145,1
5370751917315916,gt_distance,GT,5
5370751917315916,gt_distance,IL-native,4
5370751917315916,gt_distance,grpo_9041,3
5370751917315916,gt_distance,mts_8751,1
5370751917315916,gt_distance,Bridge-0.6_grpo_9041,1
5370751917315916,gt_distance,Bridge-0.4_grpo_9041,1
5370751917315916,gt_distance,Bridge-0.8_mts_8751,1
5370751917315916,old_pc,IL-native,14
5370751917315916,old_pc,Bridge-0.2_grpo_9041,2
adaf33e4ba555709,conditional_pc,IL-native,16
adaf33e4ba555709,quality_only,IL-native,16
adaf33e4ba555709,score,IL-native,11
adaf33e4ba555709,score,Bridge-0.2_apr_9145,4
adaf33e4ba555709,score,Bridge-0.4_apr_9145,1
adaf33e4ba555709,pareto,IL-native,12
adaf33e4ba555709,pareto,Bridge-0.2_apr_9145,4
adaf33e4ba555709,gt_distance,IL-native,16
adaf33e4ba555709,old_pc,IL-native,1
1aa0acb229945e9b,conditional_pc,IL-native,16
1aa0acb229945e9b,quality_only,IL-native,16
1aa0acb229945e9b,score,apr_9145,7
1aa0acb229945e9b,score,Bridge-0.8_apr_9145,4
1aa0acb229945e9b,score,Bridge-0.6_apr_9145,4
1aa0acb229945e9b,score,grpo_9041,1
1aa0acb229945e9b,pareto,apr_9145,7
1aa0acb229945e9b,pareto,Bridge-0.8_apr_9145,4
1aa0acb229945e9b,pareto,Bridge-0.6_apr_9145,4
1aa0acb229945e9b,pareto,grpo_9041,1
1aa0acb229945e9b,gt_distance,IL-native,16
1aa0acb229945e9b,old_pc,IL-native,1
fad9e78a17825042,conditional_pc,IL-native,16
fad9e78a17825042,quality_only,IL-native,16
fad9e78a17825042,score,apr_9145,10
fad9e78a17825042,score,grpo_9041,6
fad9e78a17825042,pareto,apr_9145,11
fad9e78a17825042,pareto,Bridge-0.8_apr_9145,3
fad9e78a17825042,pareto,grpo_9041,2
fad9e78a17825042,gt_distance,Bridge-0.4_apr_9145,4
fad9e78a17825042,gt_distance,Bridge-0.2_apr_9145,4
fad9e78a17825042,gt_distance,Bridge-0.4_grpo_9041,4
fad9e78a17825042,gt_distance,Bridge-0.6_grpo_9041,2
fad9e78a17825042,gt_distance,Bridge-0.2_grpo_9041,2
fad9e78a17825042,old_pc,IL-native,1
4eaf32face4b5ece,conditional_pc,IL-native,16
4eaf32face4b5ece,quality_only,IL-native,16
4eaf32face4b5ece,score,GT,16
4eaf32face4b5ece,pareto,apr_9145,4
4eaf32face4b5ece,pareto,GT,3
4eaf32face4b5ece,pareto,grpo_9041,2
4eaf32face4b5ece,pareto,IL-native,2
4eaf32face4b5ece,pareto,Bridge-0.4_grpo_9041,1
4eaf32face4b5ece,pareto,mts_8751,1
4eaf32face4b5ece,pareto,Bridge-0.2_mts_8751,1
4eaf32face4b5ece,pareto,Bridge-0.2_apr_9145,1
4eaf32face4b5ece,pareto,Bridge-0.8_apr_9145,1
4eaf32face4b5ece,gt_distance,GT,5
4eaf32face4b5ece,gt_distance,IL-native,4
4eaf32face4b5ece,gt_distance,grpo_9041,1
4eaf32face4b5ece,gt_distance,Bridge-0.4_apr_9145,1
4eaf32face4b5ece,gt_distance,mts_8751,1
4eaf32face4b5ece,gt_distance,Bridge-0.2_mts_8751,1
4eaf32face4b5ece,gt_distance,Bridge-0.6_grpo_9041,1
4eaf32face4b5ece,gt_distance,apr_9145,1
4eaf32face4b5ece,gt_distance,Bridge-0.8_apr_9145,1
4eaf32face4b5ece,old_pc,IL-native,16
2db045daf25c5bb7,conditional_pc,IL-native,16
2db045daf25c5bb7,quality_only,IL-native,16
2db045daf25c5bb7,score,apr_9145,12
2db045daf25c5bb7,score,Bridge-0.8_apr_9145,4
2db045daf25c5bb7,pareto,apr_9145,12
2db045daf25c5bb7,pareto,Bridge-0.8_apr_9145,4
2db045daf25c5bb7,gt_distance,IL-native,16
2db045daf25c5bb7,old_pc,IL-native,1
b23f3d728c08529f,conditional_pc,IL-native,9
b23f3d728c08529f,conditional_pc,Bridge-0.2_apr_9145,2
b23f3d728c08529f,conditional_pc,Bridge-0.2_mts_8692,1
b23f3d728c08529f,conditional_pc,Bridge-0.2_mts_8751,1
b23f3d728c08529f,conditional_pc,Bridge-0.2_grpo_9041,1
b23f3d728c08529f,conditional_pc,Bridge-0.6_mts_8751,1
b23f3d728c08529f,conditional_pc,Bridge-0.6_mts_8692,1
b23f3d728c08529f,quality_only,IL-native,9
b23f3d728c08529f,quality_only,Bridge-0.2_apr_9145,2
b23f3d728c08529f,quality_only,Bridge-0.2_mts_8692,1
b23f3d728c08529f,quality_only,Bridge-0.2_mts_8751,1
b23f3d728c08529f,quality_only,Bridge-0.2_grpo_9041,1
b23f3d728c08529f,quality_only,Bridge-0.6_mts_8751,1
b23f3d728c08529f,quality_only,Bridge-0.6_mts_8692,1
b23f3d728c08529f,score,GT,16
b23f3d728c08529f,pareto,GT,4
b23f3d728c08529f,pareto,IL-native,4
b23f3d728c08529f,pareto,apr_9145,3
b23f3d728c08529f,pareto,grpo_9041,3
b23f3d728c08529f,pareto,Bridge-0.4_apr_9145,1
b23f3d728c08529f,pareto,Bridge-0.4_grpo_9041,1
b23f3d728c08529f,gt_distance,GT,4
b23f3d728c08529f,gt_distance,grpo_9041,3
b23f3d728c08529f,gt_distance,apr_9145,2
b23f3d728c08529f,gt_distance,IL-native,2
b23f3d728c08529f,gt_distance,Bridge-0.2_apr_9145,2
b23f3d728c08529f,gt_distance,Bridge-0.2_grpo_9041,1
b23f3d728c08529f,gt_distance,Bridge-0.8_grpo_9041,1
b23f3d728c08529f,gt_distance,mts_8692,1
b23f3d728c08529f,old_pc,IL-native,9
b23f3d728c08529f,old_pc,Bridge-0.2_apr_9145,2
b23f3d728c08529f,old_pc,Bridge-0.2_mts_8692,1
b23f3d728c08529f,old_pc,Bridge-0.2_mts_8751,1
b23f3d728c08529f,old_pc,Bridge-0.2_grpo_9041,1
b23f3d728c08529f,old_pc,Bridge-0.6_mts_8751,1
b23f3d728c08529f,old_pc,Bridge-0.6_mts_8692,1
dc76a771066b5553,conditional_pc,IL-native,16
dc76a771066b5553,quality_only,IL-native,16
dc76a771066b5553,score,apr_9145,12
dc76a771066b5553,score,Bridge-0.8_apr_9145,4
dc76a771066b5553,pareto,apr_9145,12
dc76a771066b5553,pareto,Bridge-0.8_apr_9145,4
dc76a771066b5553,gt_distance,grpo_9041,10
dc76a771066b5553,gt_distance,Bridge-0.8_grpo_9041,4
dc76a771066b5553,gt_distance,Bridge-0.6_grpo_9041,2
dc76a771066b5553,old_pc,IL-native,1
d76b0458667c59a2,conditional_pc,IL-native,16
d76b0458667c59a2,quality_only,IL-native,16
d76b0458667c59a2,score,GT,16
d76b0458667c59a2,pareto,GT,6
d76b0458667c59a2,pareto,grpo_9041,2
d76b0458667c59a2,pareto,Bridge-0.8_apr_9145,2
d76b0458667c59a2,pareto,mts_8751,1
d76b0458667c59a2,pareto,apr_9145,1
d76b0458667c59a2,pareto,Bridge-0.4_apr_9145,1
d76b0458667c59a2,pareto,IL-native,1
d76b0458667c59a2,pareto,Bridge-0.4_grpo_9041,1
d76b0458667c59a2,pareto,Bridge-0.2_apr_9145,1
d76b0458667c59a2,gt_distance,GT,6
d76b0458667c59a2,gt_distance,grpo_9041,2
d76b0458667c59a2,gt_distance,Bridge-0.8_apr_9145,2
d76b0458667c59a2,gt_distance,mts_8751,1
d76b0458667c59a2,gt_distance,Bridge-0.4_apr_9145,1
d76b0458667c59a2,gt_distance,IL-native,1
d76b0458667c59a2,gt_distance,Bridge-0.2_apr_9145,1
d76b0458667c59a2,gt_distance,Bridge-0.4_grpo_9041,1
d76b0458667c59a2,gt_distance,Bridge-0.8_grpo_9041,1
d76b0458667c59a2,old_pc,IL-native,16
8cf3b1868b2f5262,conditional_pc,IL-native,16
8cf3b1868b2f5262,quality_only,IL-native,16
8cf3b1868b2f5262,score,grpo_9041,9
8cf3b1868b2f5262,score,IL-native,7
8cf3b1868b2f5262,pareto,grpo_9041,4
8cf3b1868b2f5262,pareto,apr_9145,3
8cf3b1868b2f5262,pareto,IL-native,2
8cf3b1868b2f5262,pareto,Bridge-0.6_grpo_9041,1
8cf3b1868b2f5262,pareto,Bridge-0.6_apr_9145,1
8cf3b1868b2f5262,pareto,Bridge-0.4_grpo_9041,1
8cf3b1868b2f5262,pareto,Bridge-0.8_apr_9145,1
8cf3b1868b2f5262,pareto,Bridge-0.4_apr_9145,1
8cf3b1868b2f5262,pareto,Bridge-0.8_grpo_9041,1
8cf3b1868b2f5262,pareto,Bridge-0.2_apr_9145,1
8cf3b1868b2f5262,gt_distance,Bridge-0.2_mts_8751,4
8cf3b1868b2f5262,gt_distance,Bridge-0.4_mts_8751,4
8cf3b1868b2f5262,gt_distance,Bridge-0.2_mts_8692,4
8cf3b1868b2f5262,gt_distance,Bridge-0.4_mts_8692,3
8cf3b1868b2f5262,gt_distance,IL-native,1
8cf3b1868b2f5262,old_pc,IL-native,7
