method,step,token,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,Comfort,pairwise_ADE,Spread_AUC,center_shift,CRN_policy_change_ADE,D_positive,IL_retention_loss,candidate_fitting_loss,Hit1,Hit8,Hit16,Hit64
score,100,75341958391d5aba,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977395899009336,0.20457899958716616,0.8997936844825745,0.5600806176662445,0.0,0.004540151728406272,0.005861486162757501,0.0,0.0,0.0,0.0
score,100,7592a60634a65972,91.96893364716703,1.0,0.0,0.0,0.8072544075320085,1.0,1.0,1.0,1.0,1.0,0.20898632159942315,0.16957376389701778,0.41602233052253723,0.23089279234409332,0.2089863196015358,0.006267464238703724,0.0060158051492180675,0.9375,1.0,1.0,1.0
score,100,75b56424b7eb5ac6,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19154369781147998,0.165788758156006,0.24406319856643677,0.18532425537705421,0.0,0.0012094854727138227,0.002715600778174121,0.0,0.0,0.0,0.0
score,100,7640be138ae05408,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17543048374713516,0.14399319888516793,0.19463323801755905,0.21686746180057526,0.0,0.005726229632045943,0.007036009279545397,0.0,0.0,0.0,0.0
score,100,772bea477f415d7e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26347800598214594,0.22962667346807406,0.3720402419567108,0.17435193061828613,0.0,0.0024953741874469415,0.007121899077901617,0.0,0.0,0.0,0.0
score,100,775b0dd554395fa3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.23298240895758038,0.19889057392705795,0.3897622972726822,0.20689359307289124,0.0,0.003391473021224556,0.02863976324442774,0.0,0.0,0.0,0.0
score,100,79d01df5793f5d1a,94.72611588403231,0.1015625,0.0,0.0,0.8734267812167755,1.0,1.0,1.0,0.40234375,1.0,0.20281062379239273,0.1669606823097201,0.5889314413070679,0.3916231393814087,0.16495399922132492,0.004921789676473054,0.0037039844610262662,0.1015625,0.5734245242732197,0.8164301560921061,1.0
score,100,79ebfc1d85bf5a51,82.41504057839137,1.0,0.0,0.0,0.5779609738813931,1.0,1.0,1.0,1.0,1.0,0.19826528719209932,0.1678397266119124,0.11832375824451447,0.1927807554602623,0.12943970039486885,0.0032700512507517487,0.006639202758378815,0.0546875,0.3675597861213938,0.6079486792072726,1.0
score,100,7ae1fa9094f355c5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2680044674775226,0.21870024827744358,0.371759369969368,0.24132927507162094,0.0,0.005655914046087673,0.012772278394550085,0.0,0.0,0.0,0.0
score,100,7b20cfb388a15b3d,94.67171427279087,1.0,0.0,0.0,0.8721211425469806,1.0,1.0,1.0,1.0,1.0,0.25397872894550577,0.21963511092913562,0.3578735664486885,0.24009215831756592,0.23335879296064377,0.0027163471763742564,0.003475464880466461,0.4609375,0.9490412130485044,0.9965732606088713,1.0
score,100,7b79090489c95c0b,83.07118472479232,0.59375,0.0,0.0,0.9999584333950153,1.0,1.0,0.59375,1.0,1.0,0.20207451275482557,0.16665279103440733,0.7918669283390045,0.4839988499879837,0.15666893124580383,0.025112437646612307,0.017197102250065655,0.59375,0.994475297358569,0.9999772377194153,1.0
score,100,7cfa2141cf77549d,69.40104166666666,0.265625,0.0,0.0,1.0,1.0,1.0,0.265625,1.0,1.0,0.17413253897604977,0.14560979472495847,0.23493830859661102,0.3372975289821625,0.15678557008504868,0.0026354708168128127,0.005295980387018062,0.265625,0.8890833403900059,0.9847013007670589,1.0
score,100,7da1df98fb8e5af0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18352670434162782,0.1504879566614104,0.3337116092443466,0.16369834542274475,0.0,0.003519905862503947,0.003744010733498726,0.0,0.0,0.0,0.0
score,100,7e6335968cbb5318,89.66657375491252,1.0,0.0,0.0,0.7519977701179008,1.0,1.0,1.0,1.0,1.0,0.21882328411668972,0.1812937857364077,0.47449803352355957,0.22361144423484802,0.21882329881191254,0.0018356322054842167,0.003648643018095754,0.9921875,1.0,1.0,1.0
score,100,7eb9b36921b25d5b,84.49451107044854,1.0,0.0,0.0,0.6278682656907648,1.0,1.0,1.0,1.0,1.0,0.19718702274034466,0.16310748278617737,0.40998758375644684,0.3686369061470032,0.0,0.008276326803979828,0.011267279682215303,0.0,0.0,0.0,0.0
score,100,7ecb22e3bba55b12,91.73601261775602,1.0,0.0,0.0,0.8016643028261445,1.0,1.0,1.0,1.0,1.0,0.2496189083389635,0.21133225837260178,1.2558258771896362,0.4642377197742462,0.24961890280246735,0.008964493186226719,0.016046761607867666,1.0,1.0,1.0,1.0
score,100,7f35bb1a29c1549f,55.28962234032515,0.0078125,0.09375,0.0,0.969526872335607,0.953125,1.0,0.0078125,1.0,1.0,0.1741787203052999,0.1482227036978622,0.40107008814811707,0.19831402599811554,0.0,0.006905250313820943,0.011034313531126827,0.0,0.0,0.0,0.0
score,100,7f3aa59671c45291,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24688579944918992,0.21380177734794797,0.21734696999192238,0.2751501575112343,0.0,0.0008653150636064311,0.000985538623353932,0.0,0.0,0.0,0.0
score,100,802c127f63f955ed,89.76735948210663,1.0,0.0,0.0,0.754416627570559,1.0,1.0,1.0,1.0,1.0,0.20003974505289623,0.17271017302758468,0.3059252202510834,0.14896690845489502,0.19510843604803085,0.004300496825180744,0.005523417377844453,0.9375,1.0,1.0,1.0
score,100,80dfd05ab759518f,96.32694226794081,1.0,0.0,0.0,0.9118466144305795,1.0,1.0,1.0,1.0,1.0,0.2296735670350089,0.19025279717039723,0.45183065533638,0.25257115066051483,0.22967355698347092,0.0021473734061601135,0.0030523797759087756,0.8984375,0.9999999998870355,1.0,1.0
score,100,86208267d61253c0,99.99779052128352,1.0,0.0,0.0,0.9999469725108043,1.0,1.0,1.0,1.0,1.0,0.241162804607083,0.2036254585581049,0.29904597997665405,0.18002572655677795,0.0,0.00393375313069555,0.00546078328625299,0.0,0.0,0.0,0.0
score,100,873f4bc746a55d13,30.403645833333336,0.28125,0.6796875,0.6796875,0.3203125,1.0,0.3203125,0.3515625,1.0,1.0,0.23793040829851514,0.1942303598135513,0.3023688942193985,0.3498045578598976,0.0,0.0030639628412245656,0.0026450388395460322,0.0,0.0,0.0,0.0
score,100,8783e69e8b9d5d5c,90.31553715765105,1.0,0.0,0.0,0.7675728917836252,1.0,1.0,1.0,1.0,1.0,0.2532633650694933,0.21292981057107513,0.3724057376384735,0.3022347390651703,0.24518590420484543,0.004862007687734149,0.0035587017628131434,0.6953125,0.9998774810801421,0.9999999979090457,1.0
score,100,8787fbb12fed5433,91.23723378985596,0.8203125,0.0,0.0,0.9693811109565431,1.0,1.0,0.8203125,1.0,1.0,0.2703025190797497,0.2358608153652541,0.18820665776729584,0.3926607817411423,0.20243724435567856,0.001443286598373561,0.0013729551137657836,0.09375,0.550500875004813,0.8042509909093973,1.0
score,100,89a7b788217c5f67,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1669147734201708,0.143461792098873,0.1814674288034439,0.2006608471274376,0.0,0.004388846474398633,0.019418703523115255,0.0,0.0,0.0,0.0
score,100,89c4479f74c05538,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18472462792475491,0.1491395234092558,0.6220085918903351,0.48092617094516754,0.0,0.0170575735166949,0.01748983995639719,0.0,0.0,0.0,0.0
score,100,8a022198e6885aed,99.79565227115641,1.0,0.0,0.0,0.9950956545077538,1.0,1.0,1.0,1.0,1.0,0.22949663761656414,0.19894281297116095,0.863057553768158,0.5058225393295288,0.22949664294719696,0.003630851685898051,0.04510970565024763,1.0,1.0,1.0,1.0
score,100,8a5bb66e9bb65101,97.63370690068302,1.0,0.0,0.0,0.9432089656163927,1.0,1.0,1.0,1.0,1.0,0.2921655865992622,0.25265318731365566,0.9875307083129883,0.3329676240682602,0.292165607213974,0.006251049924230756,0.013296109857037663,1.0,1.0,1.0,1.0
score,100,8b0773eaa2375bbf,88.82416118636,1.0,0.0,0.0,0.73177986847264,1.0,1.0,1.0,1.0,1.0,0.1843457699349112,0.15989358654765032,0.36287127435207367,0.21319539844989777,0.1703481674194336,0.0015533374544247636,0.003030353822396137,0.484375,0.9835637832183228,0.9997285897928574,1.0
score,100,8b744d45e7945aa5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1311539231461223,0.10850654913661925,0.40875349938869476,0.34850257635116577,0.0,0.0028905234113381084,0.0033143364416901022,0.0,0.0,0.0,0.0
score,100,8b800af555d35794,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2076440554262911,0.1827878219100827,0.2964261323213577,0.15969610214233398,0.0,0.0015368123158623348,0.002306270907865837,0.0,0.0,0.0,0.0
score,100,8caca31e4dc357be,93.2285551306673,1.0,0.0,0.0,0.8374853231360151,1.0,1.0,1.0,1.0,1.0,0.2643739560395937,0.21992377405604968,0.8963735401630402,0.4503635764122009,0.2643739581108093,0.016788048788271226,0.017413285590009764,0.9765625,1.0,1.0,1.0
score,100,8d76cc7ca097546b,72.98177083333334,0.3515625,0.0,0.0,1.0,1.0,1.0,0.3515625,1.0,1.0,0.2245451904307664,0.1884847340475388,0.8215698003768921,0.5126540064811707,0.0,0.006954789201358835,0.01971983746625483,0.0,0.0,0.0,0.0
score,100,8e475454489d5f5b,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23735824336938618,0.20683554658955666,1.1098854541778564,0.45728273689746857,0.23735824972391129,0.011960436557728826,0.005020351090934128,1.0,1.0,1.0,1.0
score,100,8fb50dd1fb5552df,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2415316001379164,0.20456242849285738,0.3571850657463074,0.36464083194732666,0.0,0.003199078707893932,0.0029452435701387003,0.0,0.0,0.0,0.0
score,100,8fcd3f59e5d35e62,95.02523384518818,1.0,0.0,0.0,0.8806056122845163,1.0,1.0,1.0,1.0,1.0,0.19601314425977784,0.16938481148083895,0.439720943570137,0.224683940410614,0.19601313769817352,0.003531685990878941,0.012406007968820632,0.8984375,0.999999944082523,1.0,1.0
score,100,8fe647ed2b7a5aee,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16163074929817528,0.13300106733860334,0.3958350867033005,0.22964085638523102,0.1616307497024536,0.00260378252329474,0.0021465253084897995,0.0,0.0,0.0,0.0
score,100,90c4cd28f0e55d46,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25166180351634954,0.22161503270732724,0.3039165399968624,0.4317566156387329,0.0,0.0020079649729041193,0.002961159494589083,0.0,0.0,0.0,0.0
score,100,91513086606a567e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16685652578522514,0.13848193762452227,0.5984187722206116,0.35284826159477234,0.0,0.005537641927844561,0.00579274000483565,0.0,0.0,0.0,0.0
score,100,9252ad8efde85a85,99.99373420676102,1.0,0.0,0.0,0.9998496209622647,1.0,1.0,1.0,1.0,1.0,0.32181345986087073,0.27193431209189667,0.5352952629327774,0.4133269786834717,0.31871582567691803,0.002827750244023264,0.0029143476131139323,0.0,0.0,0.0,0.0
score,100,9288a151789f507b,98.34795574035016,1.0,0.0,0.0,0.9603509377684034,1.0,1.0,1.0,1.0,1.0,0.2599666612695569,0.21827582468626416,0.637156292796135,0.5820776224136353,0.2599666714668274,0.0065308560160701745,0.004393497438286431,0.640625,0.9705238289461037,0.9989852209025758,1.0
score,100,9356731128d95d59,99.95445229252103,1.0,0.0,0.0,0.9989068550205045,1.0,1.0,1.0,1.0,1.0,0.2648683750273534,0.22523517968736212,0.7499714195728302,0.33847370743751526,0.2648683786392212,0.004552674663273137,0.00509353494271636,0.9921875,1.0,1.0,1.0
score,100,945dcb42cd645cc2,98.09421796131406,1.0,0.0,0.0,0.9542612310715375,1.0,1.0,1.0,1.0,1.0,0.28671045269984763,0.24962826147283348,1.3237239122390747,0.6481924653053284,0.2867104709148407,0.0053942457982429914,0.0025170125591102988,1.0,1.0,1.0,1.0
score,100,94fd2d5eaaff5125,95.4953726744568,1.0,0.0,0.0,0.891888944186963,1.0,1.0,1.0,1.0,1.0,0.20408074483067096,0.16499563588087934,0.6703139245510101,0.3128732889890671,0.2040807455778122,0.0052618228369283315,0.0038598389946855605,1.0,1.0,1.0,1.0
score,100,9551d9bffa515426,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16025234218085246,0.1322109450151246,0.26333044469356537,0.27121248841285706,0.0,0.002684911402184298,0.0037469058006536216,0.0,0.0,0.0,0.0
score,100,9566c9689988532d,99.67447916666667,0.9921875,0.0,0.0,1.0,1.0,1.0,0.9921875,1.0,1.0,0.21246411543128513,0.18203332150205354,0.7838948667049408,0.4723963141441345,0.21017931401729584,0.015927093403661274,0.009566935506882146,0.9921875,1.0,1.0,1.0
score,100,97de4a69dec65c80,85.61738260355943,1.0,0.0,0.0,0.6548171824854264,1.0,1.0,1.0,1.0,1.0,0.22976076063188672,0.194764644404112,0.9122516214847565,0.4376213252544403,0.2297607660293579,0.030784734065946395,0.026036562165245414,1.0,1.0,1.0,1.0
score,100,97e38fdccf915283,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27020088140941223,0.21781956209664086,0.8182707726955414,0.6475299596786499,0.0,0.014513960856447738,0.013232381781563163,0.0,0.0,0.0,0.0
score,100,97f64f5b130055b0,99.08398065806665,1.0,0.0,0.0,0.9780155357936,1.0,1.0,1.0,1.0,1.0,0.2131167472980921,0.18556782909779201,1.2018964886665344,0.6814363598823547,0.21311675757169724,0.004414304355691456,0.03151718055596575,1.0,1.0,1.0,1.0
score,100,98ad6d2817355b99,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27905233263129464,0.24217631780806972,0.695262610912323,0.30445122718811035,0.0,0.001459306080278111,0.0010900427660089917,0.0,0.0,0.0,0.0
score,100,9956d04c0d275e7d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18021263336020127,0.1507991270055186,0.2946493476629257,0.1553022488951683,0.0,0.0027930633019650486,0.0028800729050999507,0.0,0.0,0.0,0.0
score,100,9a78f0e3d0335345,73.95833333333334,0.4296875,0.0390625,0.0390625,0.9609375,0.9609375,1.0,0.4296875,1.0,1.0,0.2575381450338423,0.21482340317287069,0.6755364835262299,0.625858724117279,0.24952003359794617,0.006749776998617563,0.007737264793831855,0.4296875,0.9857756207088013,0.9998292721965403,1.0
score,100,9ac1e7123b245486,99.96810834848206,1.0,0.0,0.0,0.9992346003635695,1.0,1.0,1.0,1.0,1.0,0.22611530170363908,0.1946485737462822,0.9251878261566162,0.5198472440242767,0.22611530125141144,0.015439188141726845,0.014360162545926869,1.0,1.0,1.0,1.0
score,100,9dedf462b1c0528f,98.25563051132389,1.0,0.0,0.0,0.958135132271773,1.0,1.0,1.0,1.0,1.0,0.2717723244593352,0.22883997739592277,0.69912388920784,0.5887474119663239,0.2717723175883293,0.01125683676502831,0.011917572817765176,0.6484375,0.9836191713431707,0.999728590043772,1.0
score,100,9e66bc21c0d4507d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1555452070096076,0.12767153002311452,0.43809331953525543,0.3930007815361023,0.0,0.0069299889335070475,0.04228663831599988,0.0,0.0,0.0,0.0
score,100,9eddebd4be385650,89.47085530358865,1.0,0.0,0.0,0.7473005272861273,1.0,1.0,1.0,1.0,1.0,0.24889851951220618,0.20727943283977004,0.7884592115879059,0.2951815128326416,0.24889851361513138,0.00942268152584802,0.009249317256035283,0.9921875,1.0,1.0,1.0
score,100,9fd73df50f1d5a2b,93.20765762889931,1.0,0.0,0.0,0.8369837830935838,1.0,1.0,1.0,1.0,1.0,0.19659074552189537,0.1688178172804644,0.18470463901758194,0.20862725377082825,0.13104968518018723,0.0012056875167445469,0.0011799412677646615,0.0859375,0.39987690966000977,0.4848067989892471,0.5
score,100,a0283fb79a975f2c,71.76106043198337,0.40625,0.0078125,0.0078125,0.9191404503676006,0.9921875,1.0,0.40625,1.0,1.0,0.25180925440834145,0.20928162994289315,0.8609222769737244,0.38459570705890656,0.23357698321342468,0.007166093704199739,0.006060140352929011,0.40625,0.9747589729006256,0.9993378799467719,1.0
score,100,a124b877d2b35519,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20445145507844903,0.16693939820357728,0.480236753821373,0.3038841634988785,0.0,0.00847806054684952,0.006062267508241348,0.0,0.0,0.0,0.0
score,100,a1bcc195c8e85f37,98.34298940022693,1.0,0.0,0.0,0.9602317456054463,1.0,1.0,1.0,1.0,1.0,0.213262789992633,0.18291317592771203,0.2061992511153221,0.28150929510593414,0.11624755337834358,0.0019333885287551311,0.0019057560566579923,0.0703125,0.4313915543699587,0.6609760597758901,1.0
score,100,a2e11073e3025626,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24259581439630318,0.21449668831652685,0.5441793203353882,0.37049533426761627,0.0,0.0022403151750722827,0.002235358828329481,0.0,0.0,0.0,0.0
score,100,a40383b62c8b5f0a,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.189622174994276,0.15611060771130783,0.31524819135665894,0.21632272005081177,0.0,0.004186523411362941,0.003633889165939763,0.0,0.0,0.0,0.0
score,100,a49f197b94e15a20,99.31853823604848,1.0,0.0,0.0,0.9836449176651634,1.0,1.0,1.0,1.0,1.0,0.25513238342712324,0.2158117703750858,0.7807623445987701,0.20089811086654663,0.25513239204883575,0.007387352326929886,0.02107307396363467,1.0,1.0,1.0,1.0
score,100,a4cf3a412034565a,99.8773357528076,1.0,0.0,0.0,0.9970560580673822,1.0,1.0,1.0,1.0,1.0,0.22048370775653725,0.19094292634161486,0.46998754143714905,0.23907802253961563,0.21588492393493652,0.004902446588005205,0.0027794862689916044,0.8828125,0.9999996607673064,1.0,1.0
score,100,a57d242401f951f5,0.65090789876234,0.0078125,0.9921875,0.9921875,0.00468428957029616,1.0,0.0078125,1.0,1.0,1.0,0.1744573814551566,0.14308612917579208,0.5729559361934662,0.17391077429056168,0.0,0.004258252056729361,0.001625774551939685,0.0078125,0.0625,0.125,0.5
score,100,a5aa2c07692a5f9b,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1611492322084891,0.13464790360761064,0.4336431622505188,0.31464622914791107,0.0,0.004919198709444572,0.005225531916948967,0.0,0.0,0.0,0.0
score,100,a68174740e5d53d2,93.61643585164285,1.0,0.0,0.0,0.8467944604394283,1.0,1.0,1.0,1.0,1.0,0.29271523799962795,0.25347173935095935,0.37766173481941223,0.5489070564508438,0.15894119068980217,0.0049676513895065,0.022445931332185864,0.1484375,0.4756501195641726,0.4993381875451582,0.5
score,100,a73551f67ae95c4d,91.85618553114533,1.0,0.0,0.0,0.8045484527474882,1.0,1.0,1.0,1.0,1.0,0.15637466234558967,0.13085444250664963,0.6893738806247711,0.4440898299217224,0.15637465566396713,0.002588988357274502,0.006955425953492522,1.0,1.0,1.0,1.0
score,100,a77cad5e29a5585e,97.3512839197828,1.0,0.0,0.0,0.9364308140747875,1.0,1.0,1.0,1.0,1.0,0.3120823984440556,0.25857306966627525,0.4847670644521713,0.7362174391746521,0.29733337461948395,0.0028579651391282823,0.010011893522460014,0.40625,0.6673379827502188,0.7924347158218126,1.0
score,100,a93ffd0f36b65714,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1790531137470337,0.15401908138727008,0.16693241894245148,0.23615001142024994,0.0,0.0019123234271773981,0.004288575808459427,0.0,0.0,0.0,0.0
score,100,aac897560e0f5dab,94.97618855491751,1.0,0.0,0.0,0.8794285253180203,1.0,1.0,1.0,1.0,1.0,0.26577052741759927,0.230268193142452,0.44220560789108276,0.3683181256055832,0.2547611594200134,0.002526773334579957,0.010271572304191068,0.5625,0.9956301223763946,0.9999868218365644,1.0
score,100,abd994ef714a595c,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15153357402960782,0.1292689913220601,0.15631886571645737,0.20293983817100525,0.0,0.0010485939802720168,0.007319839874980971,0.0,0.0,0.0,0.0
score,100,ac2dfd95a1e55c5e,93.83161895186271,0.9140625,0.0,0.0,0.9378963548447052,1.0,1.0,0.9140625,1.0,1.0,0.20696591214827953,0.16878870322732148,0.3510371744632721,0.23144707083702087,0.1970396488904953,0.0030667586008803482,0.003174956640577875,0.7734375,0.9999950382558775,0.9999999999998435,1.0
score,100,ac940ab1e16558e9,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14974385551423164,0.1259121664516183,0.23535454273223877,0.2815499007701874,0.0,0.0014320781081096357,0.008364123001229018,0.0,0.0,0.0,0.0
score,100,acb286057ba859da,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3176020209076129,0.26978440609050414,0.7041025161743164,0.48885127902030945,0.0,0.007304907991283471,0.0042859196837525815,0.0,0.0,0.0,0.0
score,100,acfc271e3c3d58fa,94.17442538491005,1.0,0.0,0.0,0.860186209237841,1.0,1.0,1.0,1.0,1.0,0.3856047210286551,0.33204516109194393,0.9560922384262085,0.3084699958562851,0.38560473918914795,0.0037775930748011888,0.006622257293201983,0.9765625,1.0,1.0,1.0
score,100,ad8019f55bc554de,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1596231697146915,0.13322886670278766,0.3084495961666107,0.3306031972169876,0.0,0.0011022956921351579,0.004639810460503213,0.0,0.0,0.0,0.0
score,100,ada4bd96b21350f3,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1650090183736952,0.14047073172691657,0.48299844563007355,0.2312791347503662,0.0,0.0053136696698175,0.011210093973204494,0.0,0.0,0.0,0.0
score,100,ade775b8413358d6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37890625,1.0,0.23377031249196084,0.1895802664031714,0.4604930281639099,0.29840219020843506,0.0,0.003173280932514899,0.05084907589480281,0.0,0.0,0.0,0.0
score,100,af16ba268df55dca,91.13349069127904,1.0,0.0,0.0,0.787203776590697,1.0,1.0,1.0,1.0,1.0,0.1645138214303488,0.14034750594023615,0.3394375145435333,0.36948633193969727,0.0,0.0016513722064246394,0.006266881158808246,0.0,0.0,0.0,0.0
score,100,b003c9652cb05ffd,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2031970224529129,0.17557885277225108,0.6109026670455933,0.493266761302948,0.0,0.006823630989288176,0.008167583757312968,0.0,0.0,0.0,0.0
score,100,b1e88b8722105d53,93.75085959713941,1.0,0.0,0.0,0.8500206303313458,1.0,1.0,1.0,1.0,1.0,0.18498270921648585,0.1580227257648217,0.17775055766105652,0.2315841019153595,0.07790937274694443,0.0006861290199822179,0.0007395560023724101,0.0,0.0,0.0,0.0
score,100,b23ede9a183b5b71,90.77978327480321,1.0,0.0,0.0,0.7787147985952769,1.0,1.0,1.0,1.0,1.0,0.29402594726204456,0.2512721787922903,0.6930060088634491,0.3829653710126877,0.2940259426832199,0.005846654899414716,0.005625507299555466,0.75,0.9988118044486041,0.9999993848032274,1.0
score,100,b23f3d728c08529f,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20661317582105254,0.17136357464665514,0.2924807667732239,0.21953703463077545,0.0,0.007465183573572176,0.00674964117933996,0.0,0.0,0.0,0.0
score,100,b3a6f577c20d5eb3,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21741478321875582,0.18209396436265246,0.5433531701564789,0.29168900847435,0.0,0.006480962881823871,0.0060506940353661776,0.0,0.0,0.0,0.0
score,100,b4322d76ebf8569f,96.9204956570293,1.0,0.0,0.0,0.9260918957687034,1.0,1.0,1.0,1.0,1.0,0.29574291825427645,0.24696445320629584,0.5306742340326309,0.9158869385719299,0.1127312183380127,0.013281495674846155,0.033764351392164826,0.0078125,0.0625,0.125,0.5
score,100,b46befc3e5a756ec,89.29571452184777,1.0,0.0,0.0,0.7430971485243468,1.0,1.0,1.0,1.0,1.0,0.14769877864002257,0.1262050937769722,0.17938531935214996,0.1993224173784256,0.1106272004544735,0.0010408181697130203,0.001055337423167657,0.1171875,0.5018517180942346,0.6199606773732798,1.0
score,100,b4e37918a3075f27,93.34926596746743,1.0,0.0,0.0,0.8403823832192184,1.0,1.0,1.0,1.0,1.0,0.19942068459959744,0.17332132224221275,0.1360531970858574,0.11574966460466385,0.1553216278553009,0.0028260330075227102,0.0033791579407989047,0.2890625,0.9357222105715053,0.9964028404087567,1.0
score,100,b512bc2c568d5b7a,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17820830622285588,0.15259751352472672,0.5801405906677246,0.31015290319919586,0.0,0.0014869120670937264,0.002022862412559334,0.0,0.0,0.0,0.0
score,100,b548689d07d15535,93.08527387512734,1.0,0.0,0.0,0.8340465730030563,1.0,1.0,1.0,1.0,1.0,0.25310158666969923,0.2159102754080886,0.8606412708759308,0.29455801844596863,0.25310157984495163,0.013894363359554518,0.006679235957562923,0.9609375,1.0,1.0,1.0
score,100,b5a136c8bff95db6,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24829726054083828,0.21420144403648733,0.731147512793541,0.38107122480869293,0.0,0.011048104601172781,0.009156625863397494,0.0,0.0,0.0,0.0
score,100,b63b325909a058c9,99.37068255437859,1.0,0.0,0.0,0.9848963813050864,1.0,1.0,1.0,1.0,1.0,0.22508762952658784,0.19361227632785277,0.3296045511960983,0.17868780344724655,0.22508762776851654,0.0023646177687624004,0.0032369119580835104,0.9296875,0.9999999989833186,1.0,1.0
score,100,b940d77be0d45ec9,98.37757242211305,1.0,0.0,0.0,0.9610617381307127,1.0,1.0,1.0,1.0,1.0,0.4296493282039555,0.3586085007838029,0.46677936613559723,0.7446902245283127,0.39539459347724915,0.007750202006263862,0.007674109627259895,0.453125,0.9149848858516485,0.9893934257093178,1.0
score,100,ba1ace8df74d5f7b,87.15922988235752,0.0,0.0,0.0,0.6918215171765805,1.0,1.0,1.0,0.0,1.0,0.213360531472852,0.1734259257080875,0.5326251685619354,0.29650574177503586,0.0,0.002129113620867429,0.003926615914679132,0.0,0.0,0.0,0.0
score,100,bae5037e472250dc,95.59012173290796,1.0,0.0,0.0,0.8941629215897913,1.0,1.0,1.0,1.0,1.0,0.19652111661661031,0.1639162233939626,1.0428595840930939,0.5118920654058456,0.1965211108326912,0.027228798538089904,0.022259052959270775,1.0,1.0,1.0,1.0
score,100,bc5eb52653bc5031,87.14698046342554,1.0,0.0,0.0,0.6915275311222127,1.0,1.0,1.0,1.0,1.0,0.19864652647824077,0.16788837674902168,0.3240383416414261,0.27821648120880127,0.1918392777442932,0.009620362451528308,0.019746595702599734,0.65625,0.9956386604667862,0.9999868218375563,1.0
score,100,be6fe40f664154d7,99.99563969373796,1.0,0.0,0.0,0.9998953526497107,1.0,1.0,1.0,1.0,1.0,0.2642004121266756,0.22603025356129477,0.8644542396068573,0.4810694456100464,0.2642004042863846,0.0074428437576443685,0.004489907776587643,1.0,1.0,1.0,1.0
