split,method,seed,step,protocol,teacher_origin,kind,native_epsilon_loss_mean,native_epsilon_loss_count,nearest_teacher_ADE_mean,nearest_teacher_ADE_count,Hit64_0p5_mean,Hit64_0p5_count,Mass64_0p5_mean,Mass64_0p5_count,Hit64_1p0_mean,Hit64_1p0_count,Mass64_1p0_mean,Mass64_1p0_count
train,pareto,2903,512,native_grpo,pareto,ALL,0.0048122183480891695,512,0.9246442180643364,512,0.0016601562383584678,512,2.593994122435106e-05,512,0.7750976557552349,512,0.030403137200346465,512
train,pareto,2903,512,native_grpo,pareto,GT,0.0029046438225830864,203,0.8834436488856235,203,0.0,203,0.0,203,0.8866995073891626,203,0.037638546798029554,203
train,pareto,2903,512,native_grpo,pareto,NON_GT,0.004931024364152177,512,0.9255526870170578,512,0.0016601562383584678,512,2.593994122435106e-05,512,0.7678710933905677,512,0.030312347407345896,512
train,pareto,2903,512,native_grpo,psi,ALL,0.005496091441159293,512,0.9307515331615888,512,0.0,512,0.0,512,0.7629882797482423,512,0.029209899818852136,512
train,pareto,2903,512,native_grpo,psi,GT,0.0027082475604018226,199,0.8782149730016239,199,0.0,199,0.0,199,0.8994974874371859,199,0.03800251256281407,199
train,pareto,2903,512,native_grpo,psi,NON_GT,0.008128496860003064,492,0.9746812419479762,492,0.0,492,0.0,492,0.6861788614736339,492,0.024741171226018994,492
train,pareto,2903,512,native_grpo,score,ALL,0.00480506064625435,512,0.9242278796971687,512,0.001953125,512,3.0517578125e-05,512,0.7750976557552349,512,0.030320739736134784,512
train,pareto,2903,512,native_grpo,score,GT,0.0029046438225830864,203,0.8834436488856235,203,0.0,203,0.0,203,0.8866995073891626,203,0.037638546798029554,203
train,pareto,2903,512,native_grpo,score,NON_GT,0.004923866662317359,512,0.9251363486498902,512,0.001953125,512,3.0517578125e-05,512,0.7678710933905677,512,0.030229949943134216,512
train,psi,1701,512,eval,il_sft,ALL,0.009809295568260268,512,0.89115054627473,512,0.439453125,512,0.239288330078125,512,0.666015625,512,0.48468017578125,512
train,psi,1701,512,eval,il_sft,GT,0.009809295568260268,512,0.89115054627473,512,0.439453125,512,0.239288330078125,512,0.666015625,512,0.48468017578125,512
train,psi,1701,512,eval,pareto,ALL,0.005198245983485959,512,0.36778753322944874,512,0.7778320304641966,512,0.45170898359488093,512,0.9444335932115792,512,0.8069717399574529,512
train,psi,1701,512,eval,pareto,GT,0.0034800583499987273,203,0.309948486904499,203,0.8226600985221675,203,0.5187038177339901,203,0.9704433497536946,203,0.8465979064039408,203
train,psi,1701,512,eval,pareto,NON_GT,0.005336092461382778,512,0.36986803063163115,512,0.7790039054452791,512,0.44833145069179636,512,0.9450683588329412,512,0.8063713066249534,512
train,psi,1701,512,eval,psi,ALL,0.005322373650134169,512,0.35655305066994414,512,0.7889648420386948,512,0.4610366808110484,512,0.9503906243480742,512,0.8252349844970013,512
train,psi,1701,512,eval,psi,GT,0.0031634483929698933,199,0.29253674792734224,199,0.8341708542713567,199,0.5250471105527639,199,0.9849246231155779,199,0.858589824120603,199
train,psi,1701,512,eval,psi,NON_GT,0.007341497462588966,492,0.43751886710843285,492,0.7130081296209397,492,0.39354515975678145,492,0.9220528452982747,492,0.7921144559513777,492
train,psi,1701,512,eval,score,ALL,0.00518886491442759,512,0.3681313372077529,512,0.777539061702555,512,0.4506378165601291,512,0.9450195307348622,512,0.8066467277375068,512
train,psi,1701,512,eval,score,GT,0.0034800583499987273,203,0.309948486904499,203,0.8226600985221675,203,0.5187038177339901,203,0.9704433497536946,203,0.8465979064039408,203
train,psi,1701,512,eval,score,NON_GT,0.005326711392324409,512,0.3702118346099353,512,0.7787109366836376,512,0.4472602836570445,512,0.9456542963562242,512,0.8060462944050073,512
train,psi,1701,512,native_grpo,il_sft,ALL,0.009809295568260268,512,1.208926647552289,512,0.0,512,0.0,512,0.498046875,512,0.01861572265625,512
train,psi,1701,512,native_grpo,il_sft,GT,0.009809295568260268,512,1.208926647552289,512,0.0,512,0.0,512,0.498046875,512,0.01861572265625,512
train,psi,1701,512,native_grpo,pareto,ALL,0.005198245983485959,512,0.9333542573709954,512,0.002246093761641532,512,3.509521502564894e-05,512,0.7668945305107627,512,0.03055114742301157,512
train,psi,1701,512,native_grpo,pareto,GT,0.0034800583499987273,203,0.9055496336791315,203,0.0,203,0.0,203,0.8423645320197044,203,0.03532943349753694,203
train,psi,1701,512,native_grpo,pareto,NON_GT,0.005336092461382778,512,0.9332766446802695,512,0.002246093761641532,512,3.509521502564894e-05,512,0.7684570304918452,512,0.03060150142607654,512
train,psi,1701,512,native_grpo,psi,ALL,0.005322373650134169,512,0.9252611154444105,512,0.0,512,0.0,512,0.7795898425974883,512,0.030891418390638137,512
train,psi,1701,512,native_grpo,psi,GT,0.0031634483929698933,199,0.8970090995481865,199,0.0,199,0.0,199,0.8542713567839196,199,0.035646984924623114,199
train,psi,1701,512,native_grpo,psi,NON_GT,0.007341497462588966,492,0.9542618890648414,492,0.0,492,0.0,492,0.7276422760593213,492,0.027758193579956708,492
train,psi,1701,512,native_grpo,score,ALL,0.00518886491442759,512,0.9332555877420708,512,0.0025390625232830644,512,3.967285192629788e-05,512,0.7668945305107627,512,0.030523681601607677,512
train,psi,1701,512,native_grpo,score,GT,0.0034800583499987273,203,0.9055496336791315,203,0.0,203,0.0,203,0.8423645320197044,203,0.03532943349753694,203
train,psi,1701,512,native_grpo,score,NON_GT,0.005326711392324409,512,0.9331779750513449,512,0.0025390625232830644,512,3.967285192629788e-05,512,0.7684570304918452,512,0.030574035604672645,512
train,psi,2903,512,eval,il_sft,ALL,0.010211257861342915,512,0.9136656761111226,512,0.443359375,512,0.24664306640625,512,0.658203125,512,0.474273681640625,512
train,psi,2903,512,eval,il_sft,GT,0.010211257861342915,512,0.9136656761111226,512,0.443359375,512,0.24664306640625,512,0.658203125,512,0.474273681640625,512
train,psi,2903,512,eval,pareto,ALL,0.0051690727318361215,512,0.36265704448346814,512,0.7810546864988283,512,0.47151641766558894,512,0.9373046868335223,512,0.8082229604456643,512
train,psi,2903,512,eval,pareto,GT,0.003691895567163139,203,0.2983959803146682,203,0.8275862068965517,203,0.5494919950738916,203,0.9507389162561576,203,0.8352062807881774,203
train,psi,2903,512,eval,pareto,NON_GT,0.005272789128123866,512,0.3659588167808481,512,0.7773437490686774,512,0.46815490649123603,512,0.9386230461932428,512,0.8068107595487959,512
train,psi,2903,512,eval,psi,ALL,0.005269963658712859,512,0.3439322416392676,512,0.7944335921783932,512,0.480073545913001,512,0.9490234368713573,512,0.830458067975087,512
train,psi,2903,512,eval,psi,GT,0.003336608033615864,199,0.28052295317601916,199,0.8391959798994975,199,0.5563756281407035,199,0.964824120603015,199,0.8469692211055276,199
train,psi,2903,512,eval,psi,NON_GT,0.007313698447952334,492,0.42363623716303145,492,0.726626015775572,492,0.40712334824407975,492,0.9248983737051002,492,0.799071074312939,492
train,psi,2903,512,eval,score,ALL,0.005159532990636816,512,0.3627639027049736,512,0.7804687489755452,512,0.47077026285078316,512,0.9375976555951638,512,0.8078521718567118,512
train,psi,2903,512,eval,score,GT,0.003691895567163139,203,0.2983959803146682,203,0.8275862068965517,203,0.5494919950738916,203,0.9507389162561576,203,0.8352062807881774,203
train,psi,2903,512,eval,score,NON_GT,0.00526324938692456,512,0.36606567500235354,512,0.7767578115453944,512,0.46740875167643026,512,0.9389160149548843,512,0.8064399709598433,512
train,psi,2903,512,native_grpo,il_sft,ALL,0.010211257861342915,512,1.2326140950899571,512,0.0,512,0.0,512,0.466796875,512,0.017364501953125,512
train,psi,2903,512,native_grpo,il_sft,GT,0.010211257861342915,512,1.2326140950899571,512,0.0,512,0.0,512,0.466796875,512,0.017364501953125,512
train,psi,2903,512,native_grpo,pareto,ALL,0.0051690727318361215,512,0.9405717003713256,512,0.001953125,512,3.0517578125e-05,512,0.7601562490221113,512,0.02917327878535616,512
train,psi,2903,512,native_grpo,pareto,GT,0.003691895567163139,203,0.9125849898225569,203,0.0,203,0.0,203,0.8177339901477833,203,0.03379002463054187,203
train,psi,2903,512,native_grpo,pareto,NON_GT,0.005272789128123866,512,0.9395421261815172,512,0.001953125,512,3.0517578125e-05,512,0.757128905330319,512,0.029431915255656804,512
train,psi,2903,512,native_grpo,psi,ALL,0.005269963658712859,512,0.9283129540679231,512,0.0,512,0.0,512,0.7754882801673375,512,0.029397582946330658,512
train,psi,2903,512,native_grpo,psi,GT,0.003336608033615864,199,0.9043275201739978,199,0.0,199,0.0,199,0.8291457286432161,199,0.034076633165829144,199
train,psi,2903,512,native_grpo,psi,NON_GT,0.007313698447952334,492,0.9554560302340652,492,0.0,492,0.0,492,0.7308943086281056,492,0.02665936228027946,492
train,psi,2903,512,native_grpo,score,ALL,0.005159532990636816,512,0.940273534698544,512,0.0025390625232830644,512,3.967285192629788e-05,512,0.7601562490221113,512,0.02913208005325032,512
train,psi,2903,512,native_grpo,score,GT,0.003691895567163139,203,0.9125849898225569,203,0.0,203,0.0,203,0.8177339901477833,203,0.03379002463054187,203
train,psi,2903,512,native_grpo,score,NON_GT,0.00526324938692456,512,0.9392439605087356,512,0.0025390625232830644,512,3.967285192629788e-05,512,0.757128905330319,512,0.029390716523550964,512
train,score,1701,512,eval,il_sft,ALL,0.00864172802227614,512,0.805957270298677,512,0.486328125,512,0.279327392578125,512,0.703125,512,0.524810791015625,512
train,score,1701,512,eval,il_sft,GT,0.00864172802227614,512,0.805957270298677,512,0.486328125,512,0.279327392578125,512,0.703125,512,0.524810791015625,512
train,score,1701,512,eval,pareto,ALL,0.004990877477693938,512,0.35156509812381703,512,0.777539062188589,512,0.46951141337049196,512,0.9425781246827682,512,0.808683776542648,512
train,score,1701,512,eval,pareto,GT,0.002964955397464795,203,0.2500845278828896,203,0.8669950738916257,203,0.5935190886699507,203,0.9753694581280788,203,0.8816194581280788,203
train,score,1701,512,eval,pareto,NON_GT,0.005122679290229837,512,0.3558862507773404,512,0.7763183590905101,512,0.46868286113817703,512,0.9414550778274133,512,0.8073692318942562,512
train,score,1701,512,eval,psi,ALL,0.005728195807513423,512,0.38404129960831473,512,0.7507812478579581,512,0.4381866437233839,512,0.9364257805864327,512,0.7978179921428818,512
train,score,1701,512,eval,psi,GT,0.002729959522267065,199,0.23513435589233836,199,0.8793969849246231,199,0.6008165829145728,199,0.9849246231155779,199,0.8941582914572864,199
train,score,1701,512,eval,psi,NON_GT,0.008430255393813361,492,0.5056978026971476,492,0.6344512191608669,492,0.3370712650012285,492,0.9018292681473058,492,0.7425701852549034,492
train,score,1701,512,eval,score,ALL,0.004976843537438469,512,0.35088188334875403,512,0.777539062188589,512,0.4690399167697251,512,0.9434570309676928,512,0.808775329280661,512
train,score,1701,512,eval,score,GT,0.002964955397464795,203,0.2500845278828896,203,0.8669950738916257,203,0.5935190886699507,203,0.9753694581280788,203,0.8816194581280788,203
train,score,1701,512,eval,score,NON_GT,0.005108645349974368,512,0.3552030360022774,512,0.7763183590905101,512,0.4682113645374102,512,0.9423339841123379,512,0.8074607846322692,512
train,score,1701,512,native_grpo,il_sft,ALL,0.00864172802227614,512,1.1622385752853006,512,0.0,512,0.0,512,0.515625,512,0.021148681640625,512
train,score,1701,512,native_grpo,il_sft,GT,0.00864172802227614,512,1.1622385752853006,512,0.0,512,0.0,512,0.515625,512,0.021148681640625,512
train,score,1701,512,native_grpo,pareto,ALL,0.004990877477693938,512,0.9242931076376747,512,0.0002929687616415322,512,4.57763690064894e-06,512,0.7754882809502306,512,0.031399536129993064,512
train,score,1701,512,native_grpo,pareto,GT,0.002964955397464795,203,0.8809683255374138,203,0.0,203,0.0,203,0.8719211822660099,203,0.03933189655172414,203
train,score,1701,512,native_grpo,pareto,NON_GT,0.005122679290229837,512,0.9256953498241608,512,0.0002929687616415322,512,4.57763690064894e-06,512,0.7780761715439439,512,0.03168182372303363,512
train,score,1701,512,native_grpo,psi,ALL,0.005728195807513423,512,0.9357344925306053,512,0.0,512,0.0,512,0.7580078112659976,512,0.029806518463374232,512
train,score,1701,512,native_grpo,psi,GT,0.002729959522267065,199,0.8754165139629613,199,0.0,199,0.0,199,0.8844221105527639,199,0.03972989949748744,199
train,score,1701,512,native_grpo,psi,NON_GT,0.008430255393813361,492,0.9825133533316571,492,0.0,492,0.0,492,0.6882113819199849,492,0.02475546238512346,492
train,score,1701,512,native_grpo,score,ALL,0.004976843537438469,512,0.9236944213264726,512,0.0008789062849245965,512,1.3732910701946821e-05,512,0.7757812497118721,512,0.031394958493092415,512
train,score,1701,512,native_grpo,score,GT,0.002964955397464795,203,0.8809683255374138,203,0.0,203,0.0,203,0.8719211822660099,203,0.03933189655172414,203
train,score,1701,512,native_grpo,score,NON_GT,0.005108645349974368,512,0.9250966635129587,512,0.0008789062849245965,512,1.3732910701946821e-05,512,0.7783691403055855,512,0.03167724608613298,512
train,score,2903,512,eval,il_sft,ALL,0.008723965941754841,512,0.7983697908493923,512,0.498046875,512,0.287017822265625,512,0.6953125,512,0.522216796875,512
train,score,2903,512,eval,il_sft,GT,0.008723965941754841,512,0.7983697908493923,512,0.498046875,512,0.287017822265625,512,0.6953125,512,0.522216796875,512
train,score,2903,512,eval,pareto,ALL,0.0048010248223243745,512,0.3310541087020314,512,0.8121093744324753,512,0.4911666866128144,512,0.9482421870110557,512,0.8180465693301813,512
train,score,2903,512,eval,pareto,GT,0.002895378983299147,203,0.2239561699367509,203,0.896551724137931,203,0.6208435960591133,203,0.9605911330049262,203,0.8920874384236454,203
train,score,2903,512,eval,pareto,NON_GT,0.004919300528131363,512,0.33641459164070103,512,0.808837890119321,512,0.48605041473138044,512,0.9499999994877726,512,0.8160858149710748,512
train,score,2903,512,eval,psi,ALL,0.005484796490769545,512,0.3575195815521623,512,0.7798828101949766,512,0.4668792705942906,512,0.9489257805398665,512,0.809156798101867,512
train,score,2903,512,eval,psi,GT,0.0026984717084847193,199,0.2114956478153042,199,0.9095477386934674,199,0.6287688442211056,199,0.9698492462311558,199,0.901303391959799,199
train,score,2903,512,eval,psi,NON_GT,0.008125381871585945,492,0.48122281457906274,492,0.66321138165346,492,0.3625508127393337,492,0.9183943086886793,492,0.7496649514064117,492
train,score,2903,512,eval,score,ALL,0.004789572022622712,512,0.3302790051324687,512,0.8124023431941169,512,0.4910293575057949,512,0.9491210932959803,512,0.8182571406276111,512
train,score,2903,512,eval,score,GT,0.002895378983299147,203,0.2239561699367509,203,0.896551724137931,203,0.6208435960591133,203,0.9605911330049262,203,0.8920874384236454,203
train,score,2903,512,eval,score,NON_GT,0.0049078477284297,512,0.33563948807113836,512,0.8091308588809625,512,0.485913085624361,512,0.9508789057726972,512,0.8162963862685046,512
train,score,2903,512,native_grpo,il_sft,ALL,0.008723965941754841,512,1.169701076229103,512,0.0,512,0.0,512,0.513671875,512,0.019622802734375,512
train,score,2903,512,native_grpo,il_sft,GT,0.008723965941754841,512,1.169701076229103,512,0.0,512,0.0,512,0.513671875,512,0.019622802734375,512
train,score,2903,512,native_grpo,pareto,ALL,0.0048010248223243745,512,0.924040302142929,512,0.0002929687616415322,512,4.57763690064894e-06,512,0.7794921869470273,512,0.03035736083338634,512
train,score,2903,512,native_grpo,pareto,GT,0.002895378983299147,203,0.882972254835326,203,0.0,203,0.0,203,0.8866995073891626,203,0.03748460591133005,203
train,score,2903,512,native_grpo,pareto,NON_GT,0.004919300528131363,512,0.9249049548256734,512,0.0002929687616415322,512,4.57763690064894e-06,512,0.773632812059077,512,0.030316162103986244,512
train,score,2903,512,native_grpo,psi,ALL,0.005484796490769545,512,0.9301832858248129,512,0.0,512,0.0,512,0.769726561033167,512,0.02921142569903168,512
train,score,2903,512,native_grpo,psi,GT,0.0026984717084847193,199,0.8777754917815702,199,0.0,199,0.0,199,0.8994974874371859,199,0.037845477386934674,199
train,score,2903,512,native_grpo,psi,NON_GT,0.008125381871585945,492,0.974448412877429,492,0.0,492,0.0,492,0.6953252029370486,492,0.02484279724190057,492
train,score,2903,512,native_grpo,score,ALL,0.004789572022622712,512,0.9235225797285047,512,0.0005859375232830644,512,9.15527380129788e-06,512,0.7800781244703103,512,0.030329895011982445,512
train,score,2903,512,native_grpo,score,GT,0.002895378983299147,203,0.882972254835326,203,0.0,203,0.0,203,0.8866995073891626,203,0.03748460591133005,203
train,score,2903,512,native_grpo,score,NON_GT,0.0049078477284297,512,0.9243872324112491,512,0.0005859375232830644,512,9.15527380129788e-06,512,0.77421874958236,512,0.03028869628258235,512
