token,method,pool_diversity,unique_trajectories,unique_raw_count,source_entropy,source_count
9fad4614acc251d6,pc_mts,0.0031545200980663646,9,1,-0.0,1
727278e9914354b1,score,0.048852912930182915,16,16,-0.0,1
727278e9914354b1,pareto,0.3974764022725277,16,16,1.8195113489698564,7
727278e9914354b1,gt_distance,0.3443953254641298,16,16,1.7710163687835907,7
727278e9914354b1,pc_mts,0.1641879605129931,16,16,0.4825775651770121,2
9d722cf10d7f5bd1,score,0.05025521801277325,16,16,-0.0,1
9d722cf10d7f5bd1,pareto,0.4319312615829507,16,16,1.7710163687835907,7
9d722cf10d7f5bd1,gt_distance,0.38558926109048247,16,16,1.9927981441098428,8
9d722cf10d7f5bd1,pc_mts,0.005828588485543405,16,1,-0.0,1
14d0749e1fc85004,score,0.07976144906852263,16,16,-0.0,1
14d0749e1fc85004,pareto,0.10112994582585802,16,16,-0.0,1
14d0749e1fc85004,gt_distance,0.10112994582585802,16,16,-0.0,1
14d0749e1fc85004,pc_mts,0.03356746725677008,16,2,-0.0,1
ee05069c50295595,score,0.06989551962625053,16,16,-0.0,1
ee05069c50295595,pareto,0.47048918401174067,16,16,1.6631355916141728,6
ee05069c50295595,gt_distance,0.3186610479831871,16,16,1.7214023220140038,7
ee05069c50295595,pc_mts,0.1746055902616597,16,16,0.4825775651770121,2
5e7dad82583e5536,score,0.4196418876823973,16,16,0.9002560512685369,3
5e7dad82583e5536,pareto,0.4196418876823973,16,16,0.9002560512685369,3
5e7dad82583e5536,gt_distance,0.32149411349315904,16,16,1.803719377768875,7
5e7dad82583e5536,pc_mts,0.0059433598312807956,16,1,-0.0,1
2c772a570884587c,score,0.05050412698492813,16,16,-0.0,1
2c772a570884587c,pareto,0.4332939291441282,16,16,1.7170759801988817,7
2c772a570884587c,gt_distance,0.3810294316863091,16,16,1.8576597663535839,8
2c772a570884587c,pc_mts,0.15521120260856142,16,16,0.9507489270509151,4
aee904e6c2c35a90,score,0.16700042635177456,16,16,0.37677016125643675,2
aee904e6c2c35a90,pareto,0.16700042635177456,16,16,0.37677016125643675,2
aee904e6c2c35a90,gt_distance,0.20879817582073254,16,16,1.2996509635498974,5
aee904e6c2c35a90,pc_mts,0.00577108379517954,16,1,-0.0,1
0264cfbeb1705e5f,score,0.19345882527929145,16,16,0.4825775651770121,2
0264cfbeb1705e5f,pareto,0.19310725000139423,16,16,0.4825775651770121,2
0264cfbeb1705e5f,gt_distance,0.2128888443420367,16,16,1.2281058514681364,4
0264cfbeb1705e5f,pc_mts,0.006060819511304335,16,1,-0.0,1
279ff8e3850c54e2,score,0.16536599257829074,16,16,0.4825775651770121,2
279ff8e3850c54e2,pareto,0.16536599257829074,16,16,0.4825775651770121,2
279ff8e3850c54e2,gt_distance,0.2585416193790616,16,16,0.8815322611881637,3
279ff8e3850c54e2,pc_mts,0.003011354330798456,9,1,-0.0,1
7c767d74b5fb5b5e,score,0.35199429271665167,16,16,1.5110861760736112,6
7c767d74b5fb5b5e,pareto,0.35199429271665167,16,16,1.5110861760736112,6
7c767d74b5fb5b5e,gt_distance,0.23969461850380666,16,16,1.6800466293984755,7
7c767d74b5fb5b5e,pc_mts,0.006193881772937411,16,1,-0.0,1
5daaf9b25cb558f9,score,0.04963748217588244,16,16,-0.0,1
5daaf9b25cb558f9,pareto,0.5027568471002436,16,16,1.803719377768875,7
5daaf9b25cb558f9,gt_distance,0.3861962278714668,16,16,1.6631355916141728,6
5daaf9b25cb558f9,pc_mts,0.1890052054399679,16,16,-0.0,1
864f5df8a94a508e,score,0.1689914389088613,16,16,0.2337916587064593,2
864f5df8a94a508e,pareto,0.1689914389088613,16,16,0.2337916587064593,2
864f5df8a94a508e,gt_distance,0.23785411413732774,16,16,0.9743147528693494,3
864f5df8a94a508e,pc_mts,0.00606743984113914,16,1,-0.0,1
df51d2fef8c25f56,score,0.050016105839290545,16,16,-0.0,1
df51d2fef8c25f56,pareto,0.4593398814513468,16,16,1.6020559154587264,6
df51d2fef8c25f56,gt_distance,0.3830884797498881,16,16,1.8946891171539901,7
df51d2fef8c25f56,pc_mts,0.1648645829807874,16,16,0.2337916587064593,2
ac5b4b33a03c57fe,score,0.047995773585654836,16,16,-0.0,1
ac5b4b33a03c57fe,pareto,0.6394331167228368,16,16,1.7479662368880955,8
ac5b4b33a03c57fe,gt_distance,0.4175390673678846,16,16,1.7868083399845722,7
ac5b4b33a03c57fe,pc_mts,0.1829568055474606,16,16,0.4825775651770121,2
99adfd4cd925504d,score,0.22598374412150748,16,16,0.2337916587064593,2
99adfd4cd925504d,pareto,0.22598374412150748,16,16,0.2337916587064593,2
99adfd4cd925504d,gt_distance,0.18835074150405004,16,16,0.6931471805599453,2
99adfd4cd925504d,pc_mts,0.005927266832948659,16,1,-0.0,1
1cba0de871fc5bfb,score,0.05162438164925412,16,16,-0.0,1
1cba0de871fc5bfb,pareto,0.3249964560860023,16,16,1.7214023220140038,7
1cba0de871fc5bfb,gt_distance,0.3249964560860023,16,16,1.7214023220140038,7
1cba0de871fc5bfb,pc_mts,0.0971733847638188,16,16,0.37677016125643675,2
f84ac4472da55b91,score,0.16163379388242274,16,16,1.3535913521346064,5
f84ac4472da55b91,pareto,0.16163379388242274,16,16,1.3535913521346064,5
f84ac4472da55b91,gt_distance,0.16163379388242274,16,16,1.3535913521346064,5
f84ac4472da55b91,pc_mts,0.005935864255764426,16,1,-0.0,1
bcc74e9eaae05ca4,score,0.2596640925608286,16,16,1.8364223867541591,7
bcc74e9eaae05ca4,pareto,0.2596640925608286,16,16,1.8364223867541591,7
bcc74e9eaae05ca4,gt_distance,0.18420098718671823,16,16,1.754105330999288,7
bcc74e9eaae05ca4,pc_mts,0.006121242319657644,16,1,-0.0,1
4fe8a056f88154d5,score,0.40204000486482827,16,16,0.9470571522825082,3
4fe8a056f88154d5,pareto,0.40204000486482827,16,16,0.9470571522825082,3
4fe8a056f88154d5,gt_distance,0.14798724200126076,16,16,0.9868994488385301,4
4fe8a056f88154d5,pc_mts,0.005943337386748643,16,1,-0.0,1
16ff52ac5d085cac,score,0.1839690557097338,16,16,0.37677016125643675,2
16ff52ac5d085cac,pareto,0.1839690557097338,16,16,0.37677016125643675,2
16ff52ac5d085cac,gt_distance,0.07412355296010796,16,16,-0.0,1
16ff52ac5d085cac,pc_mts,0.005279807774386931,16,1,-0.0,1
584a14a3e42050c4,score,0.18882918573742913,16,16,0.5623351446188083,2
584a14a3e42050c4,pareto,0.18882918573742913,16,16,0.5623351446188083,2
584a14a3e42050c4,gt_distance,0.11726938049926708,16,16,-0.0,1
584a14a3e42050c4,pc_mts,0.005545865211031251,16,1,-0.0,1
4a5834900788560a,score,0.24377084463057638,16,16,0.9002560512685369,3
4a5834900788560a,pareto,0.27751251607810073,16,16,1.0397207708399179,3
4a5834900788560a,gt_distance,0.1221678743225336,16,16,0.2337916587064593,2
4a5834900788560a,pc_mts,0.003729963566575604,16,1,-0.0,1
e6046882cf485f3a,score,0.20146498021357348,16,16,0.9840865030829147,3
e6046882cf485f3a,pareto,0.20146498021357348,16,16,0.9840865030829147,3
e6046882cf485f3a,gt_distance,0.10274287554494108,16,16,0.46341355882643,3
e6046882cf485f3a,pc_mts,0.005923228457029837,16,1,-0.0,1
873f4bc746a55d13,score,0.05089553376639695,16,16,-0.0,1
873f4bc746a55d13,pareto,0.5879403777663417,16,16,1.808045719583997,8
873f4bc746a55d13,gt_distance,0.3686177283288444,16,16,1.8734517375545654,7
873f4bc746a55d13,pc_mts,0.21087748882936022,16,16,0.7356219397587946,3
96886b2d240e5275,score,0.1276477229870277,16,16,1.7214023220140038,6
96886b2d240e5275,pareto,0.1276477229870277,16,16,1.7214023220140038,6
96886b2d240e5275,gt_distance,0.1276477229870277,16,16,1.7214023220140038,6
96886b2d240e5275,pc_mts,0.005976125860645712,16,1,-0.0,1
190b153cfd3b5302,score,0.20804157350702496,16,16,1.4729377586898837,6
190b153cfd3b5302,pareto,0.20804157350702496,16,16,1.4729377586898837,6
190b153cfd3b5302,gt_distance,0.20804157350702496,16,16,1.4729377586898837,6
190b153cfd3b5302,pc_mts,0.0059832409530098385,16,1,-0.0,1
e1b0455379fd5adf,score,0.04973217515615496,16,16,-0.0,1
e1b0455379fd5adf,pareto,0.6377702851421944,16,16,1.4226300262075475,5
e1b0455379fd5adf,gt_distance,0.3369535128371826,16,16,1.6304325826288886,6
e1b0455379fd5adf,pc_mts,0.13987845987137656,16,16,0.8305236914828464,3
a801ebe0c8a55faf,score,0.05022291289105226,16,16,-0.0,1
a801ebe0c8a55faf,pareto,0.5545301665512665,16,16,1.7868083399845722,7
a801ebe0c8a55faf,gt_distance,0.34915533745365057,16,16,1.541976432762825,6
a801ebe0c8a55faf,pc_mts,0.13645958808108852,16,16,0.2337916587064593,2
8caca31e4dc357be,score,0.44036561146282416,16,16,0.5623351446188083,2
8caca31e4dc357be,pareto,0.44036561146282416,16,16,0.5623351446188083,2
8caca31e4dc357be,gt_distance,0.17554773761744827,16,16,1.3208883431493221,4
8caca31e4dc357be,pc_mts,0.006036791246479003,16,1,-0.0,1
a8263f179cca558d,score,0.05223253896731369,16,16,-0.0,1
a8263f179cca558d,pareto,0.501144679332414,16,16,1.8195113489698564,7
a8263f179cca558d,gt_distance,0.3489679966930466,16,16,1.628619830332818,7
a8263f179cca558d,pc_mts,0.1777267166126927,16,16,0.8314025204956377,3
22dddd249c8e5fe4,score,0.30534951312500286,16,16,-0.0,1
22dddd249c8e5fe4,pareto,0.30534951312500286,16,16,-0.0,1
22dddd249c8e5fe4,gt_distance,0.2555144666093673,16,16,1.0397207708399179,3
22dddd249c8e5fe4,pc_mts,0.0059292522462303715,16,1,-0.0,1
bcd578c19d9857ea,score,0.29814013126666067,16,16,1.3334730391185028,7
bcd578c19d9857ea,pareto,0.26071633967314606,16,16,1.6613228393181023,7
bcd578c19d9857ea,gt_distance,0.16349513836717997,16,16,1.560700222843198,6
bcd578c19d9857ea,pc_mts,0.005976084434083618,16,1,-0.0,1
c4c0b5cb93d85645,score,0.28180315356078517,16,16,0.2337916587064593,2
c4c0b5cb93d85645,pareto,0.28180315356078517,16,16,0.2337916587064593,2
c4c0b5cb93d85645,gt_distance,0.1020418622901282,16,16,-0.0,1
c4c0b5cb93d85645,pc_mts,0.00592555388047985,16,1,-0.0,1
0fae6a22120d5bc2,score,0.05065660065220894,16,16,-0.0,1
0fae6a22120d5bc2,pareto,0.5162542167024085,16,16,1.6631355916141728,6
0fae6a22120d5bc2,gt_distance,0.3894545706663257,16,16,1.7214023220140038,7
0fae6a22120d5bc2,pc_mts,0.11004118725502361,16,16,-0.0,1
9d67b6d20a0256c3,score,0.5312636299799325,16,16,0.6615632381579821,2
9d67b6d20a0256c3,pareto,0.6070606460128735,16,16,1.8364223867541591,7
9d67b6d20a0256c3,gt_distance,0.23385103285787318,16,16,1.5067598342584891,5
9d67b6d20a0256c3,pc_mts,0.11183945186587144,16,16,-0.0,1
548d6bf7b63459e7,score,0.05702359057494931,16,16,0.9002560512685369,3
548d6bf7b63459e7,pareto,0.05702359057494931,16,16,0.9002560512685369,3
548d6bf7b63459e7,gt_distance,0.05702359057494931,16,16,0.9002560512685369,3
548d6bf7b63459e7,pc_mts,0.005927429829594036,16,1,-0.0,1
0f44c6e6440654d0,score,0.0489426973241452,16,16,-0.0,1
0f44c6e6440654d0,pareto,0.5583901417500072,16,16,1.8195113489698564,7
0f44c6e6440654d0,gt_distance,0.33369603207418186,16,16,1.8364223867541591,7
0f44c6e6440654d0,pc_mts,0.11944849954036994,16,16,0.46341355882643,3
85fb576381c15527,score,0.0502583122689481,16,16,-0.0,1
85fb576381c15527,pareto,0.568039250216254,16,16,1.488036044178116,6
85fb576381c15527,gt_distance,0.3383924600928496,16,16,1.6674619334292948,7
85fb576381c15527,pc_mts,0.16776264913976474,16,16,0.37677016125643675,2
d79d2c9951f35626,score,0.1590141787325919,16,16,0.7774621319109288,3
d79d2c9951f35626,pareto,0.1590141787325919,16,16,0.7774621319109288,3
d79d2c9951f35626,gt_distance,0.30201117357282714,16,16,1.4614721293040243,5
d79d2c9951f35626,pc_mts,0.006148441963419729,16,1,-0.0,1
980c4467fdf156c4,score,0.09912492235248332,16,16,-0.0,1
980c4467fdf156c4,pareto,0.6548367410205623,16,16,1.6843729712135975,6
980c4467fdf156c4,gt_distance,0.3068671495906109,16,16,1.628619830332818,7
980c4467fdf156c4,pc_mts,0.005955129251889175,16,1,-0.0,1
11ceee170b09535e,score,0.05139532419687144,16,16,-0.0,1
11ceee170b09535e,pareto,0.774883032430949,16,16,2.0467385326945515,8
11ceee170b09535e,gt_distance,0.29832505920416236,16,16,0.9002560512685369,3
11ceee170b09535e,pc_mts,0.14409813058889273,16,16,-0.0,1
c550cadc4a515e6b,score,0.2973334534274198,16,16,0.37677016125643675,2
c550cadc4a515e6b,pareto,0.2973334534274198,16,16,0.37677016125643675,2
c550cadc4a515e6b,gt_distance,0.17795399905807202,16,16,1.2996509635498974,5
c550cadc4a515e6b,pc_mts,0.005867702895683193,16,1,-0.0,1
4fdf21ae819f5cf9,score,0.05055844801999894,16,16,-0.0,1
4fdf21ae819f5cf9,pareto,0.575788866186257,16,16,1.6631355916141728,6
4fdf21ae819f5cf9,gt_distance,0.4161866377737566,16,16,1.8407487285692812,7
4fdf21ae819f5cf9,pc_mts,0.18368208575609046,16,16,1.040839837423239,4
9af521b071b75ede,score,0.05058909201875149,16,16,-0.0,1
9af521b071b75ede,pareto,0.5529216922900076,16,16,1.8407487285692812,7
9af521b071b75ede,gt_distance,0.3139887512592759,16,16,1.2130075659799042,4
9af521b071b75ede,pc_mts,0.10292345175794027,16,16,0.2337916587064593,2
94fd2d5eaaff5125,score,0.19614460458431762,16,16,0.4825775651770121,2
94fd2d5eaaff5125,pareto,0.19614460458431762,16,16,0.4825775651770121,2
94fd2d5eaaff5125,gt_distance,0.3022034440064632,16,16,1.4898487964741864,5
94fd2d5eaaff5125,pc_mts,0.0057486233286134355,16,1,-0.0,1
3bfe55c892ef5093,score,0.04864954323890285,16,16,-0.0,1
3bfe55c892ef5093,pareto,0.6628206546487909,16,16,1.541976432762825,6
3bfe55c892ef5093,gt_distance,0.3575606827268241,16,16,1.6304325826288886,6
3bfe55c892ef5093,pc_mts,0.005835406017033468,16,1,-0.0,1
76c61e8e77975178,score,0.0867228098522426,16,16,-0.0,1
76c61e8e77975178,pareto,0.5052681572916148,16,16,1.890362775338868,8
76c61e8e77975178,gt_distance,0.30104650873730937,16,16,1.5650265646583201,5
76c61e8e77975178,pc_mts,0.1565681412570282,16,16,0.37677016125643675,2
6aa0f931a89f5d9a,score,0.0507274167219803,16,16,-0.0,1
6aa0f931a89f5d9a,pareto,0.5486866368092561,16,16,1.2996509635498974,5
6aa0f931a89f5d9a,gt_distance,0.3536287786723574,16,16,1.5154125178887332,5
6aa0f931a89f5d9a,pc_mts,0.12977103964093686,16,16,-0.0,1
7f3aa59671c45291,score,0.05033591050656807,16,16,-0.0,1
7f3aa59671c45291,pareto,0.4128341578406504,16,16,1.6516699622283133,6
7f3aa59671c45291,gt_distance,0.4113977012781149,16,16,1.6516699622283133,6
7f3aa59671c45291,pc_mts,0.21660865169915836,16,16,0.4825775651770121,2
c17be2d2a6f65008,score,0.35988469381159477,16,16,0.6853142072764582,2
c17be2d2a6f65008,pareto,0.5753992420613617,16,16,1.4729377586898837,6
c17be2d2a6f65008,gt_distance,0.09959366892898845,16,16,0.9743147528693494,3
c17be2d2a6f65008,pc_mts,0.060822650928765716,16,7,-0.0,1
f6d7cbb8505f5782,score,0.05031259865007254,16,16,-0.0,1
f6d7cbb8505f5782,pareto,0.39475331483196024,16,16,1.9061547465398496,8
f6d7cbb8505f5782,gt_distance,0.3871013528307473,16,16,1.7170759801988817,6
f6d7cbb8505f5782,pc_mts,0.16099658312547935,16,16,0.6019239717322895,3
59b4fffb7aef599d,score,0.05199175615420096,16,16,-0.0,1
59b4fffb7aef599d,pareto,0.5788480460353979,16,16,1.6613228393181023,7
59b4fffb7aef599d,gt_distance,0.32976637197187675,16,16,1.754105330999288,6
59b4fffb7aef599d,pc_mts,0.003889931643180088,14,1,-0.0,1
5c722cde25ba50d9,score,0.054020925829012564,16,16,-0.0,1
5c722cde25ba50d9,pareto,0.4295444768414131,16,16,1.8734517375545654,7
5c722cde25ba50d9,gt_distance,0.3450666780444447,16,16,1.9230657843241523,8
5c722cde25ba50d9,pc_mts,0.08650800191075639,16,16,0.2337916587064593,2
248aeb1af182529b,score,0.3014918269960207,16,16,1.9061547465398496,8
248aeb1af182529b,pareto,0.3014918269960207,16,16,1.9061547465398496,8
248aeb1af182529b,gt_distance,0.22321936638928322,16,16,1.9061547465398496,8
248aeb1af182529b,pc_mts,0.00600529002892746,16,1,-0.0,1
8dff3247e7415c0d,score,0.050608388379909185,16,16,-0.0,1
8dff3247e7415c0d,pareto,0.5522358053694189,16,16,1.8364223867541591,7
8dff3247e7415c0d,gt_distance,0.39833058052865944,16,16,1.754105330999288,6
8dff3247e7415c0d,pc_mts,0.0059654011023884575,16,1,-0.0,1
df244d376fd85a93,score,0.24249393113888587,16,16,0.6210863745552451,2
df244d376fd85a93,pareto,0.49755948111679404,16,16,1.541976432762825,6
df244d376fd85a93,gt_distance,0.2736833329683489,16,16,1.3208883431493221,5
df244d376fd85a93,pc_mts,0.059592906899715796,16,5,-0.0,1
06f781885ea25f20,score,0.21041697123954914,16,16,0.37677016125643675,2
06f781885ea25f20,pareto,0.21041697123954914,16,16,0.37677016125643675,2
06f781885ea25f20,gt_distance,0.10177966591735879,16,16,0.7029189307735104,3
06f781885ea25f20,pc_mts,0.0059057594490251495,16,1,-0.0,1
dabc9a6d5e755758,score,0.24944627461595734,16,16,0.5623351446188083,2
dabc9a6d5e755758,pareto,0.24944627461595734,16,16,0.5623351446188083,2
dabc9a6d5e755758,gt_distance,0.2184930530707186,16,16,1.2281058514681364,4
dabc9a6d5e755758,pc_mts,0.006058512968068434,16,1,-0.0,1
666ee535a52a5acc,score,0.05003015789559145,16,16,-0.0,1
666ee535a52a5acc,pareto,0.4806662529951253,16,16,1.6347589244440106,6
666ee535a52a5acc,gt_distance,0.3765319767930058,16,16,1.8407487285692812,7
666ee535a52a5acc,pc_mts,0.16864249247637642,16,16,0.6210863745552451,2
afe0ef0cd35b57f7,score,0.16309300752797226,16,16,0.4825775651770121,2
afe0ef0cd35b57f7,pareto,0.16309300752797226,16,16,0.4825775651770121,2
afe0ef0cd35b57f7,gt_distance,0.2830076961060171,16,16,1.2767197047781784,5
afe0ef0cd35b57f7,pc_mts,0.0059150227605698135,16,1,-0.0,1
b7d4e7ebc5c75968,score,0.2220450055293347,16,16,0.5623351446188083,2
b7d4e7ebc5c75968,pareto,0.2220450055293347,16,16,0.5623351446188083,2
b7d4e7ebc5c75968,gt_distance,0.33899951947541795,16,16,1.18030455699462,4
b7d4e7ebc5c75968,pc_mts,0.0058183804993284525,16,1,-0.0,1
bc5eb52653bc5031,score,0.29175611999582585,16,16,0.2337916587064593,2
bc5eb52653bc5031,pareto,0.29175611999582585,16,16,0.2337916587064593,2
bc5eb52653bc5031,gt_distance,0.3724210912785619,16,16,1.3050963719483406,4
bc5eb52653bc5031,pc_mts,0.005928470985140902,16,1,-0.0,1
6793006a7d995092,score,0.04846573670206165,16,16,-0.0,1
6793006a7d995092,pareto,0.4753983404035275,16,16,1.803719377768875,7
6793006a7d995092,gt_distance,0.35953637016344353,16,16,1.9600951351245586,8
6793006a7d995092,pc_mts,0.13243986764059792,16,16,0.2337916587064593,2
9e7acfb214dd58eb,score,0.049639115918001415,16,16,-0.0,1
9e7acfb214dd58eb,pareto,0.6691754500207397,16,16,1.8946891171539901,7
9e7acfb214dd58eb,gt_distance,0.28004104042103134,16,16,1.3208883431493221,4
9e7acfb214dd58eb,pc_mts,0.14297750778111518,16,16,-0.0,1
6cda2f0cbda156bd,score,0.1578004747970447,16,16,0.37677016125643675,2
6cda2f0cbda156bd,pareto,0.15780047479704468,16,16,0.37677016125643675,2
6cda2f0cbda156bd,gt_distance,0.12476657119309792,16,16,0.5623351446188083,2
6cda2f0cbda156bd,pc_mts,0.005948844989720823,16,1,-0.0,1
beea15c8657d59a2,score,0.6115816532061135,16,16,0.7356219397587946,3
beea15c8657d59a2,pareto,0.6677678306332524,16,16,0.8222653373287878,4
beea15c8657d59a2,gt_distance,0.2135793942862076,16,16,1.1432752061942137,4
beea15c8657d59a2,pc_mts,0.006014391754972361,16,1,-0.0,1
1971c4278e675b9d,score,0.050231848979649094,16,16,-0.0,1
1971c4278e675b9d,pareto,0.21827861385651126,16,16,1.1246702892376168,4
1971c4278e675b9d,gt_distance,0.21827861385651126,16,16,1.1246702892376168,4
1971c4278e675b9d,pc_mts,0.005940429403560651,16,1,-0.0,1
c7009bf1a2025be7,score,0.2586197691965969,16,16,0.7774621319109288,3
c7009bf1a2025be7,pareto,0.2586197691965969,16,16,0.7774621319109288,3
c7009bf1a2025be7,gt_distance,0.08996646242822535,16,16,-0.0,1
c7009bf1a2025be7,pc_mts,0.005884414741296025,16,1,-0.0,1
c37c94fa634f5265,score,0.4411883847306537,16,16,0.37677016125643675,2
c37c94fa634f5265,pareto,0.4411883847306537,16,16,0.37677016125643675,2
c37c94fa634f5265,gt_distance,0.11094053698350577,16,16,0.6853142072764582,2
c37c94fa634f5265,pc_mts,0.005843318944908405,16,1,-0.0,1
caaf3bef91ac58a3,score,0.21330743925712511,16,16,0.2337916587064593,2
caaf3bef91ac58a3,pareto,0.5109710947307974,16,16,1.541976432762825,6
caaf3bef91ac58a3,gt_distance,0.2152643266450162,16,16,1.2511559833636317,4
caaf3bef91ac58a3,pc_mts,0.06619155978081007,16,2,-0.0,1
89c4479f74c05538,score,0.050312922730271034,16,16,-0.0,1
89c4479f74c05538,pareto,0.38811406053706304,16,16,1.6347589244440106,6
89c4479f74c05538,gt_distance,0.38811406053706304,16,16,1.6347589244440106,6
89c4479f74c05538,pc_mts,0.19484571728648603,16,16,0.7029189307735104,3
7f35bb1a29c1549f,score,0.05107897431142982,16,16,-0.0,1
7f35bb1a29c1549f,pareto,0.3264303769148228,16,16,1.628619830332818,7
7f35bb1a29c1549f,gt_distance,0.3264303769148228,16,16,1.628619830332818,7
7f35bb1a29c1549f,pc_mts,0.13479886595599683,16,16,-0.0,1
b46befc3e5a756ec,score,0.1319693282683245,16,16,1.2820462400528454,4
b46befc3e5a756ec,pareto,0.1319693282683245,16,16,1.2820462400528454,4
b46befc3e5a756ec,gt_distance,0.1319693282683245,16,16,1.2820462400528454,4
b46befc3e5a756ec,pc_mts,0.005853823065933511,16,1,-0.0,1
f06dec0352685bd7,score,0.5648576571562884,16,16,0.4825775651770121,2
f06dec0352685bd7,pareto,0.5648576571562884,16,16,0.4825775651770121,2
f06dec0352685bd7,gt_distance,0.2785026254996494,16,16,1.559581156259877,5
f06dec0352685bd7,pc_mts,0.004599555059912288,16,1,-0.0,1
9956d04c0d275e7d,score,0.049408857389019754,16,16,-0.0,1
9956d04c0d275e7d,pareto,0.7125077261579266,16,16,1.9273921261392744,8
9956d04c0d275e7d,gt_distance,0.3442641195523323,16,16,1.6800466293984755,7
9956d04c0d275e7d,pc_mts,0.15060603444526605,16,16,0.8314025204956377,3
edb7e230c20f542a,score,0.1341983818150863,16,16,1.8364223867541591,7
edb7e230c20f542a,pareto,0.1341983818150863,16,16,1.8364223867541591,7
edb7e230c20f542a,gt_distance,0.1341983818150863,16,16,1.8364223867541591,7
edb7e230c20f542a,pc_mts,0.006061812992416157,16,1,-0.0,1
bbe9d736a2595720,score,0.04999477388969185,16,16,-0.0,1
bbe9d736a2595720,pareto,0.13313311860253785,16,16,0.5623351446188083,2
bbe9d736a2595720,gt_distance,0.13313311860253785,16,16,0.5623351446188083,2
bbe9d736a2595720,pc_mts,0.005963537697601493,16,1,-0.0,1
8f7d5b80e1f85c3c,score,0.1883614670489507,16,16,-0.0,1
8f7d5b80e1f85c3c,pareto,0.2189072563967078,16,16,0.7029189307735104,3
8f7d5b80e1f85c3c,gt_distance,0.12698326023138534,16,16,0.7356219397587946,3
8f7d5b80e1f85c3c,pc_mts,0.005934096405497416,16,1,-0.0,1
3c9433a90ab05621,score,0.16936311432576107,16,16,-0.0,1
3c9433a90ab05621,pareto,0.2848201887390205,16,16,1.5092734237775407,6
3c9433a90ab05621,gt_distance,0.1677292191458689,16,16,1.488036044178116,6
3c9433a90ab05621,pc_mts,0.1826615062382854,16,16,0.37677016125643675,2
b37c26e5cdf853d5,score,0.05102783588429321,16,16,-0.0,1
b37c26e5cdf853d5,pareto,0.4125960751152213,16,16,1.5437891850588954,5
b37c26e5cdf853d5,gt_distance,0.3976767947051582,16,16,1.7710163687835907,7
b37c26e5cdf853d5,pc_mts,0.18631421060468142,16,16,0.37677016125643675,2
6dfe97d2aff95bf6,score,0.14990641113524664,16,16,0.5623351446188083,2
6dfe97d2aff95bf6,pareto,0.14990641113524664,16,16,0.5623351446188083,2
6dfe97d2aff95bf6,gt_distance,0.06008541908065538,16,16,-0.0,1
6dfe97d2aff95bf6,pc_mts,0.006062523037582471,16,1,-0.0,1
9e66bc21c0d4507d,score,0.04809613765286069,16,16,-0.0,1
9e66bc21c0d4507d,pareto,0.3696468688028939,16,16,1.6304325826288886,6
9e66bc21c0d4507d,gt_distance,0.3696468688028939,16,16,1.6304325826288886,6
9e66bc21c0d4507d,pc_mts,0.10128324175441814,16,16,-0.0,1
121fdf5f01785268,score,0.08077292084227468,16,16,0.37677016125643675,2
121fdf5f01785268,pareto,0.08077292084227468,16,16,0.37677016125643675,2
121fdf5f01785268,gt_distance,0.08077292084227468,16,16,0.37677016125643675,2
121fdf5f01785268,pc_mts,0.0058653822621354025,16,1,-0.0,1
9349bacb4a225ae3,score,0.19105866879429007,16,16,0.5623351446188083,2
9349bacb4a225ae3,pareto,0.19105866879429007,16,16,0.5623351446188083,2
9349bacb4a225ae3,gt_distance,0.14827710327147986,16,16,0.9214934308679616,3
9349bacb4a225ae3,pc_mts,0.00601813792984598,16,1,-0.0,1
704c2533b66353b5,score,0.20497112636248982,16,16,0.5623351446188083,2
704c2533b66353b5,pareto,0.20497112636248982,16,16,0.5623351446188083,2
704c2533b66353b5,gt_distance,0.1850786380139996,16,16,1.370502389918909,4
704c2533b66353b5,pc_mts,0.00578621887905387,16,1,-0.0,1
4ffc3aacc76d5d43,score,0.05021370326462078,16,16,-0.0,1
4ffc3aacc76d5d43,pareto,0.5096467481916622,16,16,1.5934032318284823,6
4ffc3aacc76d5d43,gt_distance,0.3952844302547181,16,16,1.7214023220140038,7
4ffc3aacc76d5d43,pc_mts,0.005941948975695919,16,1,-0.0,1
ea808fbdaf2a5375,score,0.05055750365027906,16,16,-0.0,1
ea808fbdaf2a5375,pareto,0.4439725161488702,16,16,1.7170759801988817,7
ea808fbdaf2a5375,gt_distance,0.3300566363991241,16,16,1.7214023220140038,7
ea808fbdaf2a5375,pc_mts,0.15525266867213106,16,16,0.2337916587064593,2
e47dc9b07dd857a3,score,0.7119637111102148,16,16,1.5437891850588954,5
e47dc9b07dd857a3,pareto,0.7119637111102148,16,16,1.5437891850588954,5
e47dc9b07dd857a3,gt_distance,0.15075421552586205,16,16,1.7170759801988817,7
e47dc9b07dd857a3,pc_mts,0.005791449919320385,16,1,-0.0,1
0d38caf0c7c650e8,score,0.1468028989265446,16,16,0.7774621319109288,3
0d38caf0c7c650e8,pareto,0.1468028989265446,16,16,0.7774621319109288,3
0d38caf0c7c650e8,gt_distance,0.2025834221474764,16,16,1.3862943611198906,4
0d38caf0c7c650e8,pc_mts,0.0037952388872339385,16,1,-0.0,1
3ac61ac2f2b652b7,score,0.05070701668207726,16,16,-0.0,1
