scene_id,split,benchmark,method,stage,variant,seed,round,sample_index,teacher_source,teacher_status,raw_source_file,aggregate_score,NC,DAC,DDC,EP,TTC,C,feasible,zero_score,initial_failure,recovered,new_failure,baseline_aggregate_score,transition_from_scalar,root_cause_group
3c3991ec8d7a5507,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
3c542be991515ccd,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
3cfa3f1b82885efa,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,True,True,False,1.0,positive_to_positive,NC_all_fail
3cfcca572cdc5b75,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
3e09a3c33726545c,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,0.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,False,0.0,zero_to_zero,NC_all_fail
3e44ba1b6a675c54,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.895800221127308,1.0,1.0,1.0,0.749920530705539,1.0,1.0,True,False,True,True,False,0.8955043847970803,positive_to_positive,DAC_all_fail
3e4c9c9e67545b03,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9040731239235312,1.0,1.0,1.0,0.7697754974164753,1.0,1.0,True,False,True,True,False,0.9181711434917808,positive_to_positive,DAC_all_fail
3f31d5d096f957c9,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
3f56f99e2cf15355,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.919904449708188,1.0,1.0,1.0,0.8077706792996513,1.0,1.0,True,False,True,True,False,0.5683666954942714,positive_to_positive,NC_all_fail
3f80c1a045a056e4,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9767845329317744,1.0,1.0,1.0,0.9442828790362586,1.0,1.0,True,False,True,True,False,0.953433913500232,positive_to_positive,DAC_all_fail
3ffbf8596e7655ec,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9485089345528328,1.0,1.0,1.0,0.8764214429267991,1.0,1.0,True,False,True,True,False,0.9936886895864436,positive_to_positive,NC_all_fail
407b876e623a5c51,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,0.0,1.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.8333333333333334,positive_to_zero,NC_all_fail
4161016e65df5b37,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9841102054102092,1.0,1.0,1.0,0.9618644929845018,1.0,1.0,True,False,True,True,False,0.9646906228996216,positive_to_positive,DAC_all_fail
43162b00fe4550b8,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9581064036002678,1.0,1.0,1.0,0.8994553686406428,1.0,1.0,True,False,True,True,False,0.9545156054711172,positive_to_positive,DAC_all_fail
433a4b88d64350dd,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.9351117698926296,1.0,1.0,1.0,0.8442682477423115,1.0,1.0,True,False,True,True,False,0.9506718597685108,positive_to_positive,DAC_all_fail
450df2d719cb5c88,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,True,True,False,0.0,zero_to_positive,DAC_all_fail
45d6c16000b75270,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,True,True,False,1.0,positive_to_positive,DAC_all_fail
46e5a6cf37de5493,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,0.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,False,0.0,zero_to_zero,NC_all_fail
47e3bbbd82b2583b,navtest,NAVSIM v1,AMPT,FF-PGRPO,paper_recovery_checkpoint,,,0,,,outputs/navtest_hard_stable_zero658_recogdrive_stage3_vs_pdms914505_20260727/per_token_comparison.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,True,True,False,False,0.0,zero_to_zero,DAC_all_fail
